,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,weights,sampling_seed,rank_warmup_epochs,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2
150,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,100,2,0,6,21.09,288,0,"[0.6727, 0.6983, 0.7234, 0.7412, 0.7439, 0.7538]","[None, None, None, None, None, None]"
151,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,100,2,0,4,13.88,192,0,"[0.6701, 0.6511, 0.6896, 0.7148]","[None, None, None, None]"
152,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,100,2,0,2,6.47,96,0,"[0.6205, 0.6629]","[None, None]"
153,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,100,2,0,8,30.14,384,0,"[0.5668, 0.6698, 0.6765, 0.7105, 0.7465, 0.7653, 0.7547, 0.7449]","[None, None, None, None, None, None, None, None]"
154,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,100,2,0,2,6.52,96,0,"[0.5805, 0.5368]","[None, None]"
155,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,100,2,0,1,3.26,48,0,[0.6152],[None]
156,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,100,2,0,4,13.92,192,0,"[0.6951, 0.6947, 0.6804, 0.7172]","[None, None, None, None]"
157,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,100,2,0,3,10.29,144,0,"[0.5507, 0.7034, 0.7131]","[None, None, None]"
158,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,100,2,0,1,3.27,48,0,[0.5698],[None]
159,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,100,2,0,3,10.0,144,0,"[0.5236, 0.6617, 0.7235]","[None, None, None]"
160,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,100,2,0,4,13.89,192,0,"[0.673, 0.6952, 0.735, 0.7399]","[None, None, None, None]"
161,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,100,2,0,6,21.74,288,0,"[0.5852, 0.6373, 0.7394, 0.7242, 0.7292, 0.7167]","[None, None, None, None, None, None]"
162,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,100,2,0,4,13.91,192,0,"[0.6935, 0.6995, 0.7456, 0.7519]","[None, None, None, None]"
163,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,100,2,0,5,17.23,240,0,"[0.6331, 0.6454, 0.7089, 0.7069, 0.7109]","[None, None, None, None, None]"
164,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,100,2,0,3,9.86,144,0,"[0.6513, 0.6468, 0.6812]","[None, None, None]"
165,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,100,2,0,2,6.44,96,0,"[0.6077, 0.6895]","[None, None]"
166,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,100,2,0,5,17.76,240,0,"[0.5913, 0.6637, 0.6944, 0.7206, 0.721]","[None, None, None, None, None]"
167,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,100,2,0,2,6.7,96,0,"[0.6155, 0.6993]","[None, None]"
168,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,100,2,0,7,25.85,336,0,"[0.4311, 0.6349, 0.6959, 0.7227, 0.7035, 0.7268, 0.7445]","[None, None, None, None, None, None, None]"
169,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,100,2,0,7,25.31,336,0,"[0.6768, 0.6701, 0.6803, 0.6836, 0.7445, 0.707, 0.715]","[None, None, None, None, None, None, None]"
170,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,100,2,0,5,17.43,240,0,"[0.6762, 0.7112, 0.7512, 0.7513, 0.7315]","[None, None, None, None, None]"
171,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,100,2,0,3,10.15,144,0,"[0.6692, 0.7213, 0.7146]","[None, None, None]"
172,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,100,2,0,2,6.66,96,0,"[0.6395, 0.6938]","[None, None]"
173,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,100,2,0,6,21.78,288,0,"[0.5904, 0.6852, 0.7116, 0.7151, 0.71, 0.7578]","[None, None, None, None, None, None]"
174,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,100,2,0,2,6.69,96,0,"[0.6017, 0.6003]","[None, None]"
175,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,100,2,0,1,3.26,48,0,[0.6345],[None]
176,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,100,2,0,7,25.89,336,0,"[0.6985, 0.6982, 0.6887, 0.7043, 0.6883, 0.6717, 0.699]","[None, None, None, None, None, None, None]"
177,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,100,2,0,4,13.88,192,0,"[0.5573, 0.7263, 0.6858, 0.7628]","[None, None, None, None]"
178,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,100,2,0,1,3.27,48,0,[0.5844],[None]
179,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,100,2,0,3,10.23,144,0,"[0.5241, 0.701, 0.7377]","[None, None, None]"
180,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,100,2,0,4,13.92,192,0,"[0.673, 0.6952, 0.735, 0.7399]","[None, None, None, None]"
181,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,100,2,0,6,21.79,288,0,"[0.5852, 0.6373, 0.7394, 0.7242, 0.7292, 0.7167]","[None, None, None, None, None, None]"
182,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,100,2,0,4,13.96,192,0,"[0.6935, 0.6995, 0.7456, 0.7519]","[None, None, None, None]"
183,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,100,2,0,5,17.77,240,0,"[0.6331, 0.6454, 0.7089, 0.7069, 0.7109]","[None, None, None, None, None]"
184,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,100,2,0,3,10.02,144,0,"[0.6513, 0.6468, 0.6812]","[None, None, None]"
185,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,100,2,0,2,6.59,96,0,"[0.6077, 0.6895]","[None, None]"
186,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,100,2,0,5,17.15,240,0,"[0.5913, 0.6637, 0.6944, 0.7206, 0.721]","[None, None, None, None, None]"
187,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,100,2,0,2,6.44,96,0,"[0.6155, 0.6993]","[None, None]"
188,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,100,2,0,7,25.18,336,0,"[0.4311, 0.6349, 0.6959, 0.7227, 0.7035, 0.7268, 0.7445]","[None, None, None, None, None, None, None]"
189,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,100,2,0,7,25.09,336,0,"[0.6768, 0.6701, 0.6803, 0.6836, 0.7445, 0.707, 0.715]","[None, None, None, None, None, None, None]"
190,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,100,2,0,5,17.59,240,0,"[0.6762, 0.7112, 0.7512, 0.7513, 0.7315]","[None, None, None, None, None]"
191,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,100,2,0,3,10.06,144,0,"[0.6692, 0.7213, 0.7146]","[None, None, None]"
192,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,100,2,0,2,6.69,96,0,"[0.6395, 0.6938]","[None, None]"
193,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,100,2,0,6,21.73,288,0,"[0.5904, 0.6852, 0.7116, 0.7151, 0.71, 0.7578]","[None, None, None, None, None, None]"
194,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,100,2,0,2,6.63,96,0,"[0.6017, 0.6003]","[None, None]"
195,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,100,2,0,1,3.19,48,0,[0.6345],[None]
196,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,100,2,0,7,25.9,336,0,"[0.6985, 0.6982, 0.6887, 0.7043, 0.6883, 0.6717, 0.699]","[None, None, None, None, None, None, None]"
197,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,100,2,0,4,13.81,192,0,"[0.5573, 0.7263, 0.6858, 0.7628]","[None, None, None, None]"
198,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,100,2,0,1,3.18,48,0,[0.5844],[None]
199,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,100,2,0,3,10.13,144,0,"[0.5241, 0.701, 0.7377]","[None, None, None]"
200,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,100,2,0,4,13.79,192,0,"[0.6869, 0.7235, 0.7258, 0.7157]","[None, None, None, None]"
201,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,100,2,0,7,25.36,336,0,"[0.5849, 0.6569, 0.7452, 0.7351, 0.7138, 0.7264, 0.6925]","[None, None, None, None, None, None, None]"
202,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,100,2,0,3,10.09,144,0,"[0.6915, 0.6843, 0.7477]","[None, None, None]"
203,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,100,2,0,6,21.69,288,0,"[0.6418, 0.6333, 0.712, 0.7143, 0.7153, 0.7136]","[None, None, None, None, None, None]"
204,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,100,2,0,3,10.26,144,0,"[0.65, 0.6456, 0.7195]","[None, None, None]"
205,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,100,2,0,2,6.6,96,0,"[0.6045, 0.6759]","[None, None]"
206,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,100,2,0,5,17.6,240,0,"[0.5974, 0.6726, 0.7002, 0.7102, 0.7177]","[None, None, None, None, None]"
207,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,100,2,0,5,17.6,240,0,"[0.6213, 0.6785, 0.7033, 0.6747, 0.6749]","[None, None, None, None, None]"
208,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,100,2,0,7,25.53,336,0,"[0.4266, 0.6433, 0.7045, 0.7129, 0.7308, 0.7356, 0.738]","[None, None, None, None, None, None, None]"
209,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,100,2,0,7,25.51,336,0,"[0.6692, 0.6957, 0.6759, 0.6902, 0.6974, 0.7303, 0.7329]","[None, None, None, None, None, None, None]"
210,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,100,2,0,5,17.81,240,0,"[0.6747, 0.722, 0.7481, 0.7357, 0.7262]","[None, None, None, None, None]"
211,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,100,2,0,4,13.95,192,0,"[0.6762, 0.7117, 0.7312, 0.7483]","[None, None, None, None]"
212,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,100,2,0,2,6.46,96,0,"[0.6413, 0.71]","[None, None]"
213,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,100,2,0,6,21.66,288,0,"[0.5924, 0.7093, 0.7054, 0.7428, 0.764, 0.7706]","[None, None, None, None, None, None]"
214,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,100,2,0,2,6.69,96,0,"[0.6165, 0.6138]","[None, None]"
215,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,100,2,0,1,3.27,48,0,[0.6398],[None]
216,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,100,2,0,5,17.75,240,0,"[0.7098, 0.6959, 0.6805, 0.6897, 0.7049]","[None, None, None, None, None]"
217,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,100,2,0,3,10.09,144,0,"[0.5889, 0.7202, 0.6655]","[None, None, None]"
218,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,100,2,0,1,3.28,48,0,[0.5944],[None]
219,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,100,2,0,4,13.92,192,0,"[0.5342, 0.7193, 0.7505, 0.7331]","[None, None, None, None]"
220,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,100,2,0,4,13.89,192,0,"[0.6869, 0.7235, 0.7258, 0.7157]","[None, None, None, None]"
221,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,100,2,0,7,25.97,336,0,"[0.5849, 0.6569, 0.7452, 0.7351, 0.7138, 0.7264, 0.6925]","[None, None, None, None, None, None, None]"
222,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,100,2,0,3,10.08,144,0,"[0.6915, 0.6843, 0.7477]","[None, None, None]"
223,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,100,2,0,6,21.11,288,0,"[0.6418, 0.6333, 0.712, 0.7143, 0.7153, 0.7136]","[None, None, None, None, None, None]"
224,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,100,2,0,3,10.25,144,0,"[0.65, 0.6456, 0.7195]","[None, None, None]"
225,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,100,2,0,2,6.68,96,0,"[0.6045, 0.6759]","[None, None]"
226,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,100,2,0,5,17.77,240,0,"[0.5974, 0.6726, 0.7002, 0.7102, 0.7177]","[None, None, None, None, None]"
227,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,100,2,0,5,17.77,240,0,"[0.6213, 0.6785, 0.7033, 0.6747, 0.6749]","[None, None, None, None, None]"
228,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,100,2,0,7,25.94,336,0,"[0.4266, 0.6433, 0.7045, 0.7129, 0.7308, 0.7356, 0.738]","[None, None, None, None, None, None, None]"
229,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,100,2,0,7,25.85,336,0,"[0.6692, 0.6957, 0.6759, 0.6902, 0.6974, 0.7303, 0.7329]","[None, None, None, None, None, None, None]"
230,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,100,2,0,5,17.76,240,0,"[0.6747, 0.722, 0.7481, 0.7357, 0.7262]","[None, None, None, None, None]"
231,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,100,2,0,4,13.9,192,0,"[0.6762, 0.7117, 0.7312, 0.7483]","[None, None, None, None]"
232,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,100,2,0,2,6.69,96,0,"[0.6413, 0.71]","[None, None]"
233,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,100,2,0,6,21.75,288,0,"[0.5924, 0.7093, 0.7054, 0.7428, 0.764, 0.7706]","[None, None, None, None, None, None]"
234,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,100,2,0,2,6.69,96,0,"[0.6165, 0.6138]","[None, None]"
235,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,100,2,0,1,3.28,48,0,[0.6398],[None]
236,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,100,2,0,5,17.76,240,0,"[0.7098, 0.6959, 0.6805, 0.6897, 0.7049]","[None, None, None, None, None]"
237,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,100,2,0,3,10.32,144,0,"[0.5889, 0.7202, 0.6655]","[None, None, None]"
238,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,100,2,0,1,3.27,48,0,[0.5944],[None]
239,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,100,2,0,4,13.9,192,0,"[0.5342, 0.7193, 0.7505, 0.7331]","[None, None, None, None]"
240,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,200,2,0,5,17.79,240,0,"[0.6677, 0.6539, 0.7251, 0.7119, 0.733]","[None, None, None, None, None]"
241,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,200,2,0,6,21.79,288,0,"[0.6002, 0.6584, 0.7008, 0.7327, 0.7298, 0.7558]","[None, None, None, None, None, None]"
242,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,200,2,0,3,10.23,144,0,"[0.6883, 0.6495, 0.7055]","[None, None, None]"
243,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,200,2,0,5,17.75,240,0,"[0.615, 0.631, 0.6834, 0.7023, 0.704]","[None, None, None, None, None]"
244,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,200,2,0,3,10.24,144,0,"[0.6294, 0.6388, 0.6964]","[None, None, None]"
245,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,200,2,0,2,6.69,96,0,"[0.6156, 0.6328]","[None, None]"
246,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,200,2,0,4,13.91,192,0,"[0.5911, 0.653, 0.6615, 0.6775]","[None, None, None, None]"
247,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,200,2,0,3,10.31,144,0,"[0.5878, 0.6344, 0.626]","[None, None, None]"
248,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,200,2,0,6,21.35,288,0,"[0.4337, 0.6382, 0.675, 0.6764, 0.6671, 0.6862]","[None, None, None, None, None, None]"
249,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,200,2,0,6,21.18,288,0,"[0.6687, 0.6231, 0.6599, 0.6545, 0.7165, 0.7284]","[None, None, None, None, None, None]"
250,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,200,2,0,5,17.73,240,0,"[0.6802, 0.6762, 0.7024, 0.7438, 0.733]","[None, None, None, None, None]"
251,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,200,2,0,4,13.9,192,0,"[0.6707, 0.637, 0.698, 0.7378]","[None, None, None, None]"
252,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,200,2,0,2,6.68,96,0,"[0.6234, 0.6772]","[None, None]"
253,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,200,2,0,5,17.73,240,0,"[0.5697, 0.7, 0.7135, 0.7357, 0.7414]","[None, None, None, None, None]"
254,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,200,2,0,2,6.69,96,0,"[0.5863, 0.5061]","[None, None]"
255,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,200,2,0,1,3.26,48,0,[0.6033],[None]
256,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,200,2,0,4,13.9,192,0,"[0.6979, 0.6735, 0.6919, 0.6894]","[None, None, None, None]"
257,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,200,2,0,3,10.24,144,0,"[0.5375, 0.7172, 0.683]","[None, None, None]"
258,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,200,2,0,1,3.33,48,0,[0.5807],[None]
259,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,200,2,0,3,10.25,144,0,"[0.5318, 0.6711, 0.7384]","[None, None, None]"
260,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,200,2,0,5,17.35,240,0,"[0.6677, 0.6539, 0.7251, 0.7119, 0.733]","[None, None, None, None, None]"
261,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,200,2,0,6,21.26,288,0,"[0.6002, 0.6584, 0.7008, 0.7327, 0.7298, 0.7558]","[None, None, None, None, None, None]"
262,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,200,2,0,3,10.16,144,0,"[0.6883, 0.6495, 0.7055]","[None, None, None]"
263,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,200,2,0,5,17.69,240,0,"[0.615, 0.631, 0.6834, 0.7023, 0.704]","[None, None, None, None, None]"
264,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,200,2,0,3,10.25,144,0,"[0.6294, 0.6388, 0.6964]","[None, None, None]"
265,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,200,2,0,2,6.7,96,0,"[0.6156, 0.6328]","[None, None]"
266,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,200,2,0,4,13.9,192,0,"[0.5911, 0.653, 0.6615, 0.6775]","[None, None, None, None]"
267,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,200,2,0,3,9.88,144,0,"[0.5878, 0.6344, 0.626]","[None, None, None]"
268,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,200,2,0,6,21.61,288,0,"[0.4337, 0.6382, 0.675, 0.6764, 0.6671, 0.6862]","[None, None, None, None, None, None]"
269,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,200,2,0,6,21.23,288,0,"[0.6687, 0.6231, 0.6599, 0.6545, 0.7165, 0.7284]","[None, None, None, None, None, None]"
270,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,200,2,0,5,17.16,240,0,"[0.6802, 0.6762, 0.7024, 0.7438, 0.733]","[None, None, None, None, None]"
271,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,200,2,0,4,13.42,192,0,"[0.6707, 0.637, 0.698, 0.7378]","[None, None, None, None]"
272,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,200,2,0,2,6.68,96,0,"[0.6234, 0.6772]","[None, None]"
273,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,200,2,0,5,17.82,240,0,"[0.5697, 0.7, 0.7135, 0.7357, 0.7414]","[None, None, None, None, None]"
274,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,200,2,0,2,6.69,96,0,"[0.5863, 0.5061]","[None, None]"
275,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,200,2,0,1,3.29,48,0,[0.6033],[None]
276,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,200,2,0,4,13.51,192,0,"[0.6979, 0.6735, 0.6919, 0.6894]","[None, None, None, None]"
277,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,200,2,0,3,10.23,144,0,"[0.5375, 0.7172, 0.683]","[None, None, None]"
278,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,200,2,0,1,3.28,48,0,[0.5807],[None]
279,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,200,2,0,3,10.23,144,0,"[0.5318, 0.6711, 0.7384]","[None, None, None]"
280,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,200,2,0,5,17.76,240,0,"[0.6797, 0.6808, 0.7303, 0.7425, 0.7068]","[None, None, None, None, None]"
281,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,200,2,0,6,21.81,288,0,"[0.5998, 0.6847, 0.7337, 0.715, 0.7139, 0.7367]","[None, None, None, None, None, None]"
282,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,200,2,0,3,10.24,144,0,"[0.6937, 0.7094, 0.7586]","[None, None, None]"
283,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,200,2,0,5,17.44,240,0,"[0.6291, 0.6329, 0.715, 0.7286, 0.716]","[None, None, None, None, None]"
284,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,200,2,0,3,10.22,144,0,"[0.6544, 0.6584, 0.6821]","[None, None, None]"
285,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,200,2,0,2,6.7,96,0,"[0.6074, 0.6214]","[None, None]"
286,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,200,2,0,5,17.67,240,0,"[0.5989, 0.6556, 0.68, 0.7104, 0.7205]","[None, None, None, None, None]"
287,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2007,200,2,0,4,13.91,192,0,"[0.6102, 0.6817, 0.665, 0.7199]","[None, None, None, None]"
288,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2008,200,2,0,8,30.2,384,0,"[0.4385, 0.6369, 0.6703, 0.7011, 0.718, 0.6956, 0.7179, 0.7334]","[None, None, None, None, None, None, None, None]"
289,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2009,200,2,0,4,13.9,192,0,"[0.6738, 0.6762, 0.6949, 0.7193]","[None, None, None, None]"
290,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2010,200,2,0,5,17.79,240,0,"[0.6772, 0.712, 0.7015, 0.7421, 0.7165]","[None, None, None, None, None]"
291,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2011,200,2,0,4,13.91,192,0,"[0.6678, 0.713, 0.7252, 0.7337]","[None, None, None, None]"
292,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2012,200,2,0,2,6.7,96,0,"[0.6412, 0.6799]","[None, None]"
293,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2013,200,2,0,4,13.96,192,0,"[0.5874, 0.6793, 0.7175, 0.7456]","[None, None, None, None]"
294,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2014,200,2,0,2,6.69,96,0,"[0.6022, 0.6013]","[None, None]"
295,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2015,200,2,0,1,3.26,48,0,[0.6371],[None]
296,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2016,200,2,0,4,13.49,192,0,"[0.7072, 0.696, 0.6957, 0.7099]","[None, None, None, None]"
297,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2017,200,2,0,3,10.29,144,0,"[0.5459, 0.7218, 0.7321]","[None, None, None]"
298,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2018,200,2,0,1,3.29,48,0,[0.5901],[None]
299,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2019,200,2,0,2,6.7,96,0,"[0.5177, 0.6929]","[None, None]"
300,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2000,200,2,0,5,17.77,240,0,"[0.6797, 0.6808, 0.7303, 0.7425, 0.7068]","[None, None, None, None, None]"
301,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2001,200,2,0,6,21.47,288,0,"[0.5998, 0.6847, 0.7337, 0.715, 0.7139, 0.7367]","[None, None, None, None, None, None]"
302,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2002,200,2,0,3,10.23,144,0,"[0.6937, 0.7094, 0.7586]","[None, None, None]"
303,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2003,200,2,0,5,17.76,240,0,"[0.6291, 0.6329, 0.715, 0.7286, 0.716]","[None, None, None, None, None]"
304,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2004,200,2,0,3,10.23,144,0,"[0.6544, 0.6584, 0.6821]","[None, None, None]"
305,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2005,200,2,0,2,6.72,96,0,"[0.6074, 0.6214]","[None, None]"
306,48,False,False,0.0001,0.001,"(0.7, 0.0, 0.3)",2006,200,2,0,5,17.8,240,0,"[0.5989, 0.6556, 0.68, 0.7104, 0.7205]","[None, None, None, None, None]"
