measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.41,80,0,"[0.5101, 0.5348]","[None, None]",2002
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.41,80,1,"[0.4739, 0.5375]","[None, None]",2003
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.5069],[None],2004
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4335, 0.3692]","[None, None]",2005
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.588],[None],2006
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.3491, 0.4955]","[None, None]",2007
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.3065, 0.3923]","[None, None]",2008
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.5423],[None],2009
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.29,32,0,[0.5203],[None],2010
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.402, 0.1123]","[None, None]",2011
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.57,80,1,"[0.5289, 0.3494]","[None, None]",2012
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5065, 0.4362]","[None, None]",2013
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.2478],[None],2014
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.5854],[None],2015
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4674, 0.4188]","[None, None]",2016
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.3696],[None],2017
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,3,10.17,128,0,"[0.4762, 0.576, 0.4976]","[None, None, None]",2018
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.3492],[None],2019
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.13,32,0,[0.418],[None],2000
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,0,"[0.5189, 0.5039]","[None, None]",2001
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.4,80,0,"[0.5127, 0.5581]","[None, None]",2002
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.57,80,0,"[0.4709, 0.5827]","[None, None]",2003
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4961],[None],2004
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4271, 0.3189]","[None, None]",2005
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.5802],[None],2006
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.64,80,0,"[0.3613, 0.4628]","[None, None]",2007
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.2926, 0.3411]","[None, None]",2008
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.2,32,0,[0.5333],[None],2009
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.5108],[None],2010
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,3,9.79,128,0,"[0.4055, 0.2277, 0.1774]","[None, None, None]",2011
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5286, 0.3764]","[None, None]",2012
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.5116, 0.3913]","[None, None]",2013
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.2483],[None],2014
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5888],[None],2015
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4684, 0.4094]","[None, None]",2016
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.3624],[None],2017
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.4774, 0.5485]","[None, None]",2018
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.3467, 0.4406]","[None, None]",2019
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.4167],[None],2000
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.64,80,0,"[0.5199, 0.4626]","[None, None]",2001
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,5,17.6,224,0,"[0.5087, 0.5296, 0.4927, 0.5081, 0.5632]","[None, None, None, None, None]",2002
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.4716, 0.6181]","[None, None]",2003
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.493],[None],2004
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4361, 0.294]","[None, None]",2005
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.58],[None],2006
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.3633, 0.4995]","[None, None]",2007
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.2951, 0.3725]","[None, None]",2008
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5258],[None],2009
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5095],[None],2010
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.414, 0.2773]","[None, None]",2011
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5398, 0.3323]","[None, None]",2012
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.64,80,1,"[0.5113, 0.4169]","[None, None]",2013
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.2444],[None],2014
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.5857, 0.2973]","[None, None]",2015
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,4,13.9,176,0,"[0.4639, 0.4136, 0.508, 0.4798]","[None, None, None, None]",2016
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.3536],[None],2017
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,3,10.18,128,1,"[0.4726, 0.6288, 0.6821]","[None, None, None]",2018
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.3359],[None],2019
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4128],[None],2000
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.65,80,0,"[0.5192, 0.5047]","[None, None]",2001
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,5,17.64,224,0,"[0.5078, 0.5479, 0.5263, 0.5701, 0.5359]","[None, None, None, None, None]",2002
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.64,80,0,"[0.4644, 0.5902]","[None, None]",2003
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4859],[None],2004
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4472, 0.2649]","[None, None]",2005
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5779],[None],2006
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.3616, 0.4527]","[None, None]",2007
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.2858, 0.3371]","[None, None]",2008
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.5233, 0.377]","[None, None]",2009
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.5083],[None],2010
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.7,80,0,"[0.4153, 0.2858]","[None, None]",2011
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5396, 0.3899]","[None, None]",2012
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.5107, 0.3787]","[None, None]",2013
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.21,32,0,[0.2398],[None],2014
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,3,10.15,128,0,"[0.5861, 0.321, 0.3571]","[None, None, None]",2015
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,3,10.16,128,0,"[0.4557, 0.4123, 0.4726]","[None, None, None]",2016
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.21,32,0,[0.3449],[None],2017
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,80,0,"[0.468, 0.5844]","[None, None]",2018
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.3275],[None],2019
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.15,32,0,[0.4154],[None],2000
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.5195, 0.5159]","[None, None]",2001
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,6,21.61,272,1,"[0.5073, 0.5202, 0.5126, 0.5489, 0.62, 0.641]","[None, None, None, None, None, None]",2002
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.4644, 0.5973]","[None, None]",2003
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4789, 0.3472]","[None, None]",2004
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4493, 0.2753]","[None, None]",2005
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.21,32,0,[0.5781],[None],2006
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.6,80,0,"[0.361, 0.4315]","[None, None]",2007
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,1,"[0.2802, 0.3945]","[None, None]",2008
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,0,"[0.524, 0.3904]","[None, None]",2009
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.5087],[None],2010
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,0,"[0.4204, 0.3737]","[None, None]",2011
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,1,"[0.5428, 0.3734]","[None, None]",2012
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,0,"[0.5103, 0.4457]","[None, None]",2013
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.2351],[None],2014
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,3,9.86,128,0,"[0.5892, 0.287, 0.3307]","[None, None, None]",2015
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,0,"[0.4594, 0.3563]","[None, None]",2016
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.343],[None],2017
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,5,17.62,224,1,"[0.468, 0.6126, 0.5987, 0.6114, 0.5398]","[None, None, None, None, None]",2018
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.3216],[None],2019
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4545],[None],2000
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,26,193.5,1232,0,"[0.5774, 0.1688, 0.1794, 0.0551, 0.0321, -0.0424, -0.092, -0.1813, -0.2389, -0.2671, -0.3575, -0.0444, -0.0984, -0.1031, -0.2831, -0.4144, -0.5504, -0.5435, -0.5805, -0.6013, -0.594, -0.1805, -0.4828, -0.4351, -0.525, 0.2213]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,4,13.83,176,1,"[0.3615, 0.268, 0.2088, 0.3345]","[None, None, None, None]",2002
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5337, 0.2132]","[None, None]",2003
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5013, 0.2242]","[None, None]",2004
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.28,32,0,[0.4533],[None],2005
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,3,10.17,128,1,"[0.593, 0.3329, 0.2837]","[None, None, None]",2006
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.4506, 0.4161]","[None, None]",2007
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.2749],[None],2008
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.5421, 0.3485]","[None, None]",2009
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5156, 0.3344]","[None, None]",2010
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,0,"[0.4355, 0.192]","[None, None]",2011
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,1,"[0.562, 0.3946]","[None, None]",2012
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,0,"[0.4303, 0.3062]","[None, None]",2013
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.3605, 0.3798]","[None, None]",2014
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5774, 0.3207]","[None, None]",2015
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4616],[None],2016
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.471],[None],2017
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,9,34.47,416,0,"[0.491, 0.189, 0.3033, 0.3, 0.3105, 0.2465, 0.1907, 0.2017, 0.2171]","[None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.69,80,1,"[0.4777, 0.5065]","[None, None]",2019
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4735],[None],2000
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,24,166.58,1136,0,"[0.5799, 0.2814, 0.2524, 0.1829, 0.1904, 0.0785, -0.0975, -0.3317, -0.4145, -0.6039, -0.6337, -0.3971, -0.3733, -0.2908, -0.4538, -0.5204, -0.5475, -0.6066, -0.6446, -0.6225, -0.5829, -0.4247, -0.4997, -0.1403]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,10,38.59,464,0,"[0.4373, 0.3196, 0.3308, 0.3889, 0.3659, 0.3417, 0.3268, 0.3262, 0.3169, 0.3293]","[None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5473, 0.3121]","[None, None]",2003
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.5202, 0.2398]","[None, None]",2004
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4683],[None],2005
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,3,10.17,128,1,"[0.5957, 0.3323, 0.3388]","[None, None, None]",2006
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.452, 0.3782]","[None, None]",2007
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.2969],[None],2008
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.5534, 0.3563]","[None, None]",2009
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5153, 0.3631]","[None, None]",2010
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.4563, 0.1999]","[None, None]",2011
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5638, 0.4227]","[None, None]",2012
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.61,80,0,"[0.4507, 0.3555]","[None, None]",2013
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.3656, 0.4282]","[None, None]",2014
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5874],[None],2015
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.49],[None],2016
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.28,32,0,[0.4905],[None],2017
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,15,76.34,704,0,"[0.483, 0.294, 0.2431, 0.2429, 0.2312, 0.3189, 0.2937, 0.2319, 0.1473, 0.0259, -0.05, 0.2566, 0.271, 0.2372, 0.2924]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.52,80,1,"[0.4803, 0.5281]","[None, None]",2019
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.4884],[None],2000
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,14,67.16,656,0,"[0.582, 0.1809, 0.2855, 0.2852, 0.2768, 0.1532, 0.0676, 0.0247, -0.1531, -0.2329, -0.3608, -0.1096, 0.0158, 0.0887]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,3,9.93,128,0,"[0.4754, 0.3816, 0.4022]","[None, None, None]",2002
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.48,80,1,"[0.5551, 0.3766]","[None, None]",2003
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.49,80,1,"[0.5305, 0.2416]","[None, None]",2004
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.14,32,0,[0.4823],[None],2005
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.5978],[None],2006
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,0,"[0.4536, 0.4306]","[None, None]",2007
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.46,80,0,"[0.3125, 0.2443]","[None, None]",2008
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.4,80,1,"[0.562, 0.375]","[None, None]",2009
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,1,"[0.5149, 0.3743]","[None, None]",2010
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.37,80,0,"[0.4742, 0.2442]","[None, None]",2011
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,1,"[0.5716, 0.4365]","[None, None]",2012
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.38,80,0,"[0.4598, 0.3525]","[None, None]",2013
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.39,80,0,"[0.3745, 0.4539]","[None, None]",2014
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.37,80,1,"[0.5988, 0.3838]","[None, None]",2015
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.4973],[None],2016
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.4964],[None],2017
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,15,74.54,704,0,"[0.4867, 0.3297, 0.3183, 0.3292, 0.2113, 0.2201, 0.1925, 0.1277, -0.054, -0.0613, -0.1863, 0.2534, 0.2354, 0.3637, 0.4641]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.59,80,1,"[0.4857, 0.5283]","[None, None]",2019
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.4,80,0,"[0.503, 0.4548]","[None, None]",2000
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,14,68.09,656,0,"[0.5918, 0.2402, 0.2923, 0.2832, 0.2588, 0.1929, 0.0756, -0.0104, -0.1296, -0.2226, -0.2931, -0.0845, -0.0376, 0.105]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,16,84.19,752,1,"[0.4934, 0.2978, 0.3108, 0.3306, 0.328, 0.3845, 0.3443, 0.3041, 0.2319, 0.2142, 0.1281, 0.2297, 0.3677, 0.3949, 0.4473, 0.4463]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.56,80,1,"[0.5588, 0.4589]","[None, None]",2003
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.72,80,1,"[0.5363, 0.2491]","[None, None]",2004
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4938, 0.3786]","[None, None]",2005
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,10.17,128,1,"[0.5988, 0.3942, 0.4379]","[None, None, None]",2006
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.4504, 0.4378]","[None, None]",2007
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.56,80,0,"[0.3248, 0.2241]","[None, None]",2008
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5705],[None],2009
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5155, 0.3813]","[None, None]",2010
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.4876, 0.3138]","[None, None]",2011
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,1,"[0.5774, 0.4665]","[None, None]",2012
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.65,80,0,"[0.4648, 0.3709]","[None, None]",2013
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.389],[None],2014
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.6033, 0.4114]","[None, None]",2015
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5095],[None],2016
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4954],[None],2017
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,4,13.84,176,0,"[0.488, 0.4171, 0.4314, 0.4682]","[None, None, None, None]",2018
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.42,80,1,"[0.4927, 0.5108]","[None, None]",2019
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.46,80,1,"[0.5101, 0.477]","[None, None]",2000
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,19,111.14,896,0,"[0.5983, 0.2678, 0.3241, 0.29, 0.2376, 0.2595, 0.2595, 0.2132, 0.189, 0.1216, 0.0652, 0.1972, 0.2108, 0.2286, 0.2006, 0.1768, 0.1104, 0.241, 0.4719]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,5,17.05,224,0,"[0.5147, 0.4172, 0.3162, 0.34, 0.3684]","[None, None, None, None, None]",2002
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.61,80,1,"[0.5574, 0.4789]","[None, None]",2003
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,1,"[0.5461, 0.2574]","[None, None]",2004
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.62,80,0,"[0.4983, 0.34]","[None, None]",2005
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.68,80,0,"[0.5981, 0.4364]","[None, None]",2006
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.4472, 0.501]","[None, None]",2007
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.3273, 0.1901]","[None, None]",2008
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.63,80,0,"[0.5814, 0.4459]","[None, None]",2009
