epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median,mono_viol_mean,mono_viol_median
2000,0.0001,0.0,0.1,1.0,0.1,0.01,200.0,4.4284,4.3611,-0.979,-0.9909,9.415,10.0,0.4,0.0
2000,0.0001,0.0,0.1,1.0,0.1,0.1,200.0,4.5554,4.5586,-0.987,-0.9909,9.975,10.0,0.33,0.0
2000,0.0001,0.0,0.1,1.0,0.1,0.2,200.0,4.5806,4.5036,-0.9895,-0.9909,10.14,10.0,0.51,0.0
2000,0.0001,0.0,0.5,0.0,0.0,0.0,200.0,4.383,4.2562,-0.9669,-0.9818,8.595,9.0,0.315,0.0
2000,0.0001,0.0,0.5,0.0,0.0,0.01,200.0,4.3799,4.3341,-0.9798,-0.9909,9.15,9.0,0.215,0.0
2000,0.0001,0.0,0.5,0.0,0.0,0.1,200.0,4.5451,4.4929,-0.9915,-0.9909,10.31,10.0,0.455,0.0
2000,0.0001,0.0,0.5,0.0,0.0,0.2,200.0,4.5922,4.5378,-0.9921,-0.9909,10.41,11.0,0.425,0.0
2000,0.0001,0.0,0.5,0.0,0.01,0.0,200.0,4.4468,4.3431,-0.9684,-0.9818,8.69,9.0,0.255,0.0
2000,0.0001,0.0,0.5,0.0,0.01,0.01,200.0,4.3535,4.3839,-0.9725,-0.9818,8.925,9.0,0.355,0.0
2000,0.0001,0.0,0.5,0.0,0.01,0.1,200.0,4.5343,4.5121,-0.9914,-0.9909,10.165,10.0,0.35,0.0
2000,0.0001,0.0,0.5,0.0,0.01,0.2,200.0,4.5686,4.4169,-0.9935,-1.0,10.465,11.0,0.34,0.0
2000,0.0001,0.0,0.5,0.0,0.1,0.0,200.0,4.3857,4.3019,-0.9658,-0.9818,8.54,8.5,0.285,0.0
2000,0.0001,0.0,0.5,0.0,0.1,0.01,200.0,4.4092,4.2345,-0.966,-0.9818,8.83,9.0,0.335,0.0
2000,0.0001,0.0,0.5,0.0,0.1,0.1,200.0,4.5155,4.5086,-0.9918,-0.9909,10.145,10.0,0.4,0.0
2000,0.0001,0.0,0.5,0.0,0.1,0.2,200.0,4.6449,4.5853,-0.9916,-0.9909,10.445,11.0,0.455,0.0
2000,0.0001,0.0,0.5,0.1,0.0,0.0,200.0,4.4817,4.367,-0.9689,-0.9818,8.53,9.0,0.33,0.0
2000,0.0001,0.0,0.5,0.1,0.0,0.01,200.0,4.4013,4.3693,-0.9764,-0.9818,9.04,9.0,0.315,0.0
2000,0.0001,0.0,0.5,0.1,0.0,0.1,200.0,4.5476,4.4651,-0.9909,-0.9909,10.285,10.0,0.4,0.0
2000,0.0001,0.0,0.5,0.1,0.0,0.2,200.0,4.5901,4.525,-0.9928,-0.9909,10.49,11.0,0.425,0.0
2000,0.0001,0.0,0.5,0.1,0.01,0.0,200.0,4.3176,4.2845,-0.972,-0.9818,8.755,9.0,0.305,0.0
2000,0.0001,0.0,0.5,0.1,0.01,0.01,200.0,4.4356,4.3889,-0.9755,-0.9818,8.995,9.0,0.275,0.0
2000,0.0001,0.0,0.5,0.1,0.01,0.1,200.0,4.5429,4.5194,-0.9918,-0.9909,10.225,10.0,0.36,0.0
2000,0.0001,0.0,0.5,0.1,0.01,0.2,200.0,4.5551,4.4642,-0.9908,-0.9909,10.39,11.0,0.465,0.0
2000,0.0001,0.0,0.5,0.1,0.1,0.0,200.0,4.3194,4.2651,-0.9714,-0.9818,8.725,9.0,0.255,0.0
2000,0.0001,0.0,0.5,0.1,0.1,0.01,200.0,4.2752,4.308,-0.9769,-0.9909,8.885,9.0,0.25,0.0
2000,0.0001,0.0,0.5,0.1,0.1,0.1,200.0,4.5471,4.5178,-0.9917,-0.9909,10.3,10.0,0.425,0.0
2000,0.0001,0.0,0.5,0.1,0.1,0.2,200.0,4.613,4.4825,-0.993,-0.9955,10.55,11.0,0.41,0.0
2000,0.0001,0.0,0.5,0.5,0.0,0.0,200.0,4.4245,4.2921,-0.9652,-0.9818,8.585,9.0,0.355,0.0
2000,0.0001,0.0,0.5,0.5,0.0,0.01,200.0,4.4238,4.3417,-0.9734,-0.9818,9.03,9.0,0.3,0.0
2000,0.0001,0.0,0.5,0.5,0.0,0.1,200.0,4.5223,4.5028,-0.9915,-0.9909,10.31,11.0,0.3,0.0
2000,0.0001,0.0,0.5,0.5,0.0,0.2,200.0,4.6548,4.6164,-0.9923,-0.9909,10.45,11.0,0.425,0.0
2000,0.0001,0.0,0.5,0.5,0.01,0.0,200.0,4.4419,4.3413,-0.9678,-0.9818,8.715,9.0,0.305,0.0
2000,0.0001,0.0,0.5,0.5,0.01,0.01,200.0,4.3582,4.3024,-0.9723,-0.9818,8.79,9.0,0.29,0.0
2000,0.0001,0.0,0.5,0.5,0.01,0.1,200.0,4.5608,4.5303,-0.9922,-0.9909,10.235,10.0,0.33,0.0
2000,0.0001,0.0,0.5,0.5,0.01,0.2,200.0,4.6445,4.5764,-0.993,-1.0,10.52,11.0,0.445,0.0
2000,0.0001,0.0,0.5,0.5,0.1,0.0,200.0,4.4098,4.346,-0.9662,-0.9818,8.715,9.0,0.355,0.0
2000,0.0001,0.0,0.5,0.5,0.1,0.01,200.0,4.4453,4.4199,-0.976,-0.9818,8.87,9.0,0.27,0.0
2000,0.0001,0.0,0.5,0.5,0.1,0.1,200.0,4.5392,4.5157,-0.9915,-0.9909,10.295,10.0,0.35,0.0
2000,0.0001,0.0,0.5,0.5,0.1,0.2,200.0,4.6466,4.575,-0.9925,-0.9909,10.495,11.0,0.44,0.0
2000,0.0001,0.0,0.5,1.0,0.0,0.0,200.0,4.5032,4.3687,-0.9717,-0.9818,8.72,9.0,0.275,0.0
2000,0.0001,0.0,0.5,1.0,0.0,0.01,200.0,4.4415,4.4133,-0.9729,-0.9818,8.975,9.0,0.315,0.0
2000,0.0001,0.0,0.5,1.0,0.0,0.1,200.0,4.514,4.4584,-0.9906,-0.9909,10.2,10.0,0.4,0.0
2000,0.0001,0.0,0.5,1.0,0.0,0.2,200.0,4.6405,4.604,-0.9908,-0.9909,10.44,11.0,0.48,0.0
2000,0.0001,0.0,0.5,1.0,0.01,0.0,200.0,4.3115,4.2936,-0.9692,-0.9818,8.85,9.0,0.4,0.0
2000,0.0001,0.0,0.5,1.0,0.01,0.01,200.0,4.3969,4.3903,-0.9748,-0.9864,8.78,9.0,0.36,0.0
2000,0.0001,0.0,0.5,1.0,0.01,0.1,200.0,4.5092,4.4475,-0.9925,-1.0,10.295,11.0,0.275,0.0
2000,0.0001,0.0,0.5,1.0,0.01,0.2,200.0,4.7646,4.6081,-0.9928,-1.0,10.545,11.0,0.42,0.0
2000,0.0001,0.0,0.5,1.0,0.1,0.0,200.0,4.5127,4.4127,-0.9653,-0.9818,8.705,9.0,0.305,0.0
2000,0.0001,0.0,0.5,1.0,0.1,0.01,200.0,4.4441,4.3914,-0.9712,-0.9818,8.915,9.0,0.37,0.0
2000,0.0001,0.0,0.5,1.0,0.1,0.1,200.0,4.5374,4.4998,-0.9915,-1.0,10.305,10.0,0.335,0.0
2000,0.0001,0.0,0.5,1.0,0.1,0.2,200.0,4.6058,4.4628,-0.9926,-0.9909,10.47,11.0,0.405,0.0
2000,0.0001,0.01,0.01,0.0,0.0,0.0,200.0,4.2467,4.131,-0.8484,-0.8727,5.805,6.0,0.855,1.0
2000,0.0001,0.01,0.01,0.0,0.0,0.01,200.0,4.4991,4.491,-0.9195,-0.9455,6.915,7.0,0.38,0.0
2000,0.0001,0.01,0.01,0.0,0.0,0.1,200.0,4.5369,4.4634,-0.9543,-0.9727,8.375,8.0,0.44,0.0
2000,0.0001,0.01,0.01,0.0,0.0,0.2,200.0,4.8701,4.7018,-0.9239,-0.9545,8.135,8.0,1.025,1.0
2000,0.0001,0.01,0.01,0.0,0.01,0.0,200.0,4.1756,4.1614,-0.8463,-0.8909,5.905,6.0,0.865,1.0
2000,0.0001,0.01,0.01,0.0,0.01,0.01,200.0,4.3627,4.2445,-0.9195,-0.9545,7.07,7.0,0.485,0.0
2000,0.0001,0.01,0.01,0.0,0.01,0.1,200.0,4.5286,4.5335,-0.9515,-0.9636,8.245,8.0,0.495,0.0
2000,0.0001,0.01,0.01,0.0,0.01,0.2,200.0,4.641,4.5142,-0.9346,-0.9545,8.285,9.0,0.95,1.0
2000,0.0001,0.01,0.01,0.0,0.1,0.0,200.0,4.2329,4.0953,-0.8509,-0.8727,5.81,6.0,0.785,1.0
2000,0.0001,0.01,0.01,0.0,0.1,0.01,200.0,4.1731,4.1694,-0.9178,-0.9455,6.725,7.0,0.38,0.0
2000,0.0001,0.01,0.01,0.0,0.1,0.1,200.0,4.5235,4.4935,-0.9535,-0.9636,8.435,9.0,0.475,0.0
2000,0.0001,0.01,0.01,0.0,0.1,0.2,200.0,4.7656,4.5761,-0.9259,-0.9636,8.33,9.0,1.1,1.0
2000,0.0001,0.01,0.01,0.1,0.0,0.0,200.0,4.1932,4.128,-0.8769,-0.9,6.2,6.0,0.615,0.0
2000,0.0001,0.01,0.01,0.1,0.0,0.01,200.0,4.2932,4.3274,-0.9301,-0.9545,7.35,7.0,0.325,0.0
2000,0.0001,0.01,0.01,0.1,0.0,0.1,200.0,4.5257,4.4812,-0.959,-0.9727,8.36,9.0,0.355,0.0
2000,0.0001,0.01,0.01,0.1,0.0,0.2,200.0,5.3956,5.4016,-0.8182,-0.8364,7.39,7.0,2.135,2.0
2000,0.0001,0.01,0.01,0.1,0.01,0.0,200.0,4.1719,4.0886,-0.8607,-0.8909,6.12,6.0,0.725,0.0
2000,0.0001,0.01,0.01,0.1,0.01,0.01,200.0,4.4009,4.3153,-0.9295,-0.95,7.13,7.0,0.3,0.0
2000,0.0001,0.01,0.01,0.1,0.01,0.1,200.0,4.5423,4.4899,-0.9512,-0.9636,8.495,8.0,0.52,0.0
2000,0.0001,0.01,0.01,0.1,0.01,0.2,200.0,5.1698,4.988,-0.8274,-0.8636,7.36,7.0,2.085,2.0
2000,0.0001,0.01,0.01,0.1,0.1,0.0,200.0,4.2507,4.2174,-0.8824,-0.9,6.215,6.0,0.69,1.0
2000,0.0001,0.01,0.01,0.1,0.1,0.01,200.0,4.3239,4.2381,-0.9274,-0.9545,7.215,7.0,0.29,0.0
2000,0.0001,0.01,0.01,0.1,0.1,0.1,200.0,4.548,4.5585,-0.9515,-0.9636,8.33,8.0,0.485,0.0
2000,0.0001,0.01,0.01,0.1,0.1,0.2,200.0,4.7707,4.6812,-0.9188,-0.9545,8.34,9.0,1.045,1.0
2000,0.0001,0.01,0.01,0.5,0.0,0.0,200.0,4.2371,4.1954,-0.8818,-0.9,6.44,6.0,0.59,0.0
2000,0.0001,0.01,0.01,0.5,0.0,0.01,200.0,4.4141,4.3804,-0.9367,-0.9545,7.525,8.0,0.3,0.0
2000,0.0001,0.01,0.01,0.5,0.0,0.1,200.0,4.505,4.4614,-0.9658,-0.9818,8.74,9.0,0.385,0.0
2000,0.0001,0.01,0.01,0.5,0.0,0.2,200.0,4.9104,4.6203,-0.8765,-0.9273,7.79,8.0,1.585,1.0
2000,0.0001,0.01,0.01,0.5,0.01,0.0,200.0,4.2665,4.1497,-0.884,-0.9045,6.36,6.0,0.57,0.0
2000,0.0001,0.01,0.01,0.5,0.01,0.01,200.0,4.4163,4.3419,-0.9381,-0.9545,7.34,7.0,0.34,0.0
2000,0.0001,0.01,0.01,0.5,0.01,0.1,200.0,4.4873,4.436,-0.9663,-0.9818,8.665,9.0,0.36,0.0
2000,0.0001,0.01,0.01,0.5,0.01,0.2,200.0,4.5494,4.4664,-0.9496,-0.9727,8.75,9.0,0.805,0.0
2000,0.0001,0.01,0.01,0.5,0.1,0.0,200.0,4.2952,4.1194,-0.8879,-0.9182,6.355,6.0,0.55,0.0
2000,0.0001,0.01,0.01,0.5,0.1,0.01,200.0,4.4109,4.3493,-0.938,-0.9545,7.375,7.5,0.275,0.0
2000,0.0001,0.01,0.01,0.5,0.1,0.1,200.0,4.4583,4.4474,-0.9653,-0.9818,8.595,9.0,0.39,0.0
2000,0.0001,0.01,0.01,0.5,0.1,0.2,200.0,4.7536,4.5775,-0.9443,-0.9727,8.695,9.0,0.74,0.0
2000,0.0001,0.01,0.01,1.0,0.0,0.0,200.0,4.2288,4.1549,-0.8894,-0.9,6.43,6.5,0.56,0.0
2000,0.0001,0.01,0.01,1.0,0.0,0.01,200.0,4.3846,4.3936,-0.9322,-0.9545,7.395,7.0,0.335,0.0
2000,0.0001,0.01,0.01,1.0,0.0,0.1,200.0,4.4306,4.391,-0.974,-0.9818,8.825,9.0,0.205,0.0
2000,0.0001,0.01,0.01,1.0,0.0,0.2,200.0,4.7249,4.574,-0.9338,-0.9636,8.25,8.0,0.82,0.0
2000,0.0001,0.01,0.01,1.0,0.01,0.0,200.0,4.2263,4.1348,-0.8924,-0.9091,6.64,7.0,0.585,0.0
2000,0.0001,0.01,0.01,1.0,0.01,0.01,200.0,4.3433,4.2458,-0.9427,-0.9545,7.425,7.0,0.325,0.0
2000,0.0001,0.01,0.01,1.0,0.01,0.1,200.0,4.4721,4.449,-0.9725,-0.9818,8.935,9.0,0.31,0.0
2000,0.0001,0.01,0.01,1.0,0.01,0.2,200.0,4.6874,4.5596,-0.9376,-0.9636,8.225,8.0,0.685,0.0
2000,0.0001,0.01,0.01,1.0,0.1,0.0,200.0,4.2922,4.2521,-0.8857,-0.9091,6.37,6.0,0.6,0.0
2000,0.0001,0.01,0.01,1.0,0.1,0.01,200.0,4.5158,4.4529,-0.9358,-0.9545,7.48,7.5,0.32,0.0
2000,0.0001,0.01,0.01,1.0,0.1,0.1,200.0,4.463,4.4388,-0.9741,-0.9818,8.855,9.0,0.205,0.0
2000,0.0001,0.01,0.01,1.0,0.1,0.2,200.0,4.7089,4.5647,-0.9466,-0.9636,8.21,8.0,0.635,0.0
2000,0.0001,0.01,0.1,0.0,0.0,0.0,200.0,4.3693,4.2613,-0.8994,-0.9136,6.305,6.0,0.33,0.0
2000,0.0001,0.01,0.1,0.0,0.0,0.01,200.0,4.5304,4.4499,-0.9371,-0.9545,7.455,8.0,0.33,0.0
2000,0.0001,0.01,0.1,0.0,0.0,0.1,200.0,4.4278,4.4031,-0.9686,-0.9818,8.705,9.0,0.24,0.0
2000,0.0001,0.01,0.1,0.0,0.0,0.2,200.0,4.7476,4.6275,-0.9276,-0.9545,8.22,8.0,0.885,1.0
2000,0.0001,0.01,0.1,0.0,0.01,0.0,200.0,4.4692,4.3852,-0.8975,-0.9136,6.38,6.0,0.57,0.0
2000,0.0001,0.01,0.1,0.0,0.01,0.01,200.0,4.4736,4.3976,-0.9402,-0.9545,7.41,8.0,0.32,0.0
2000,0.0001,0.01,0.1,0.0,0.01,0.1,200.0,4.4823,4.4285,-0.9665,-0.9818,8.6,9.0,0.3,0.0
2000,0.0001,0.01,0.1,0.0,0.01,0.2,200.0,4.6687,4.573,-0.9364,-0.9636,8.2,8.0,0.805,1.0
2000,0.0001,0.01,0.1,0.0,0.1,0.0,200.0,4.2765,4.2376,-0.8854,-0.9091,6.395,6.0,0.525,0.0
2000,0.0001,0.01,0.1,0.0,0.1,0.01,200.0,4.3309,4.3166,-0.9283,-0.9545,7.05,7.0,0.385,0.0
2000,0.0001,0.01,0.1,0.0,0.1,0.1,200.0,4.4938,4.4614,-0.97,-0.9818,8.61,9.0,0.305,0.0
2000,0.0001,0.01,0.1,0.0,0.1,0.2,200.0,4.658,4.5443,-0.942,-0.9636,8.345,8.0,0.74,1.0
2000,0.0001,0.01,0.1,0.1,0.0,0.0,200.0,4.4536,4.4225,-0.8998,-0.9273,6.475,6.0,0.485,0.0
2000,0.0001,0.01,0.1,0.1,0.0,0.01,200.0,4.3209,4.2383,-0.9345,-0.9545,7.43,7.0,0.305,0.0
2000,0.0001,0.01,0.1,0.1,0.0,0.1,200.0,4.5042,4.4589,-0.9673,-0.9818,8.615,9.0,0.26,0.0
2000,0.0001,0.01,0.1,0.1,0.0,0.2,200.0,4.6456,4.5524,-0.9391,-0.9727,8.405,9.0,0.77,1.0
2000,0.0001,0.01,0.1,0.1,0.01,0.0,200.0,4.4076,4.3948,-0.9046,-0.9273,6.455,7.0,0.425,0.0
2000,0.0001,0.01,0.1,0.1,0.01,0.01,200.0,4.3557,4.2567,-0.9387,-0.9545,7.335,7.0,0.325,0.0
2000,0.0001,0.01,0.1,0.1,0.01,0.1,200.0,4.4562,4.4028,-0.9716,-0.9818,8.72,9.0,0.28,0.0
2000,0.0001,0.01,0.1,0.1,0.01,0.2,200.0,4.6616,4.58,-0.9255,-0.9545,8.07,8.0,0.85,1.0
2000,0.0001,0.01,0.1,0.1,0.1,0.0,200.0,4.2453,4.2116,-0.8865,-0.9,6.275,6.0,0.535,0.0
2000,0.0001,0.01,0.1,0.1,0.1,0.01,200.0,4.4107,4.3544,-0.9335,-0.9545,7.35,7.0,0.355,0.0
2000,0.0001,0.01,0.1,0.1,0.1,0.1,200.0,4.5053,4.418,-0.9683,-0.9818,8.615,9.0,0.29,0.0
2000,0.0001,0.01,0.1,0.1,0.1,0.2,200.0,4.776,4.6388,-0.9024,-0.9273,7.665,8.0,1.095,1.0
2000,0.0001,0.01,0.1,0.5,0.0,0.0,200.0,4.3047,4.1886,-0.8995,-0.9182,6.565,7.0,0.545,0.0
2000,0.0001,0.01,0.1,0.5,0.0,0.01,200.0,4.3126,4.3664,-0.9367,-0.9545,7.655,8.0,0.305,0.0
2000,0.0001,0.01,0.1,0.5,0.0,0.1,200.0,4.4779,4.4098,-0.9721,-0.9818,8.79,9.0,0.27,0.0
2000,0.0001,0.01,0.1,0.5,0.0,0.2,200.0,4.5246,4.4991,-0.9714,-0.9818,9.005,9.0,0.34,0.0
2000,0.0001,0.01,0.1,0.5,0.01,0.0,200.0,4.4138,4.2851,-0.8999,-0.9182,6.49,7.0,0.485,0.0
2000,0.0001,0.01,0.1,0.5,0.01,0.01,200.0,4.2641,4.2873,-0.9407,-0.9545,7.475,7.0,0.335,0.0
2000,0.0001,0.01,0.1,0.5,0.01,0.1,200.0,4.4601,4.4294,-0.9739,-0.9818,8.855,9.0,0.28,0.0
2000,0.0001,0.01,0.1,0.5,0.01,0.2,200.0,4.5536,4.5158,-0.97,-0.9818,9.015,9.0,0.3,0.0
2000,0.0001,0.01,0.1,0.5,0.1,0.0,200.0,4.3551,4.2358,-0.9004,-0.9273,6.485,7.0,0.52,0.0
2000,0.0001,0.01,0.1,0.5,0.1,0.01,200.0,4.2696,4.2854,-0.9406,-0.9545,7.445,7.0,0.29,0.0
2000,0.0001,0.01,0.1,0.5,0.1,0.1,200.0,4.4439,4.4333,-0.9709,-0.9818,8.78,9.0,0.305,0.0
2000,0.0001,0.01,0.1,0.5,0.1,0.2,200.0,4.5178,4.4872,-0.9746,-0.9864,9.05,9.0,0.305,0.0
2000,0.0001,0.01,0.1,1.0,0.0,0.0,200.0,4.3693,4.266,-0.9121,-0.9455,6.6,7.0,0.405,0.0
2000,0.0001,0.01,0.1,1.0,0.0,0.01,200.0,4.2671,4.203,-0.9457,-0.9636,7.57,8.0,0.3,0.0
2000,0.0001,0.01,0.1,1.0,0.0,0.1,200.0,4.4263,4.4016,-0.9715,-0.9818,8.82,9.0,0.27,0.0
2000,0.0001,0.01,0.1,1.0,0.0,0.2,200.0,4.5533,4.5225,-0.9757,-0.9909,9.185,9.0,0.26,0.0
2000,0.0001,0.01,0.1,1.0,0.01,0.0,200.0,4.2845,4.2945,-0.9069,-0.9273,6.625,7.0,0.54,0.0
2000,0.0001,0.01,0.1,1.0,0.01,0.01,200.0,4.4046,4.3554,-0.9432,-0.9545,7.58,8.0,0.305,0.0
2000,0.0001,0.01,0.1,1.0,0.01,0.1,200.0,4.4107,4.403,-0.9737,-0.9818,8.92,9.0,0.23,0.0
2000,0.0001,0.01,0.1,1.0,0.01,0.2,200.0,4.5842,4.5551,-0.9749,-0.9909,9.26,9.0,0.39,0.0
2000,0.0001,0.01,0.1,1.0,0.1,0.0,200.0,4.3269,4.3042,-0.9005,-0.9273,6.625,7.0,0.5,0.0
2000,0.0001,0.01,0.1,1.0,0.1,0.01,200.0,4.4499,4.3428,-0.947,-0.9636,7.76,8.0,0.295,0.0
2000,0.0001,0.01,0.1,1.0,0.1,0.1,200.0,4.5592,4.4489,-0.9719,-0.9818,8.915,9.0,0.27,0.0
2000,0.0001,0.01,0.1,1.0,0.1,0.2,200.0,4.5367,4.5162,-0.9745,-0.9909,9.095,9.0,0.295,0.0
2000,0.0001,0.01,0.5,0.0,0.0,0.0,200.0,4.2718,4.2022,-0.9198,-0.9455,7.095,7.0,0.53,0.0
2000,0.0001,0.01,0.5,0.0,0.0,0.01,200.0,4.3308,4.2452,-0.9465,-0.9545,7.445,7.0,0.32,0.0
2000,0.0001,0.01,0.5,0.0,0.0,0.1,200.0,4.4487,4.4156,-0.9796,-0.9909,9.16,9.0,0.28,0.0
2000,0.0001,0.01,0.5,0.0,0.0,0.2,200.0,4.5143,4.4952,-0.9849,-0.9909,9.515,10.0,0.245,0.0
2000,0.0001,0.01,0.5,0.0,0.01,0.0,200.0,4.364,4.3381,-0.9154,-0.9273,7.05,7.0,0.495,0.0
2000,0.0001,0.01,0.5,0.0,0.01,0.01,200.0,4.2799,4.3471,-0.9401,-0.9545,7.6,8.0,0.415,0.0
2000,0.0001,0.01,0.5,0.0,0.01,0.1,200.0,4.5457,4.4692,-0.9817,-0.9909,9.18,9.0,0.235,0.0
2000,0.0001,0.01,0.5,0.0,0.01,0.2,200.0,4.4236,4.2964,-0.9859,-0.9909,9.56,10.0,0.23,0.0
2000,0.0001,0.01,0.5,0.0,0.1,0.0,200.0,4.3294,4.2397,-0.9192,-0.9273,7.035,7.0,0.45,0.0
2000,0.0001,0.01,0.5,0.0,0.1,0.01,200.0,4.3243,4.2862,-0.9452,-0.9636,7.63,8.0,0.36,0.0
2000,0.0001,0.01,0.5,0.0,0.1,0.1,200.0,4.402,4.3861,-0.9795,-0.9909,9.05,9.0,0.3,0.0
2000,0.0001,0.01,0.5,0.0,0.1,0.2,200.0,4.4811,4.4373,-0.984,-0.9909,9.53,10.0,0.255,0.0
2000,0.0001,0.01,0.5,0.1,0.0,0.0,200.0,4.3041,4.3078,-0.9189,-0.9455,7.1,7.0,0.565,0.0
2000,0.0001,0.01,0.5,0.1,0.0,0.01,200.0,4.3068,4.2414,-0.9355,-0.9545,7.565,8.0,0.385,0.0
2000,0.0001,0.01,0.5,0.1,0.0,0.1,200.0,4.4014,4.3887,-0.9803,-0.9909,9.19,9.0,0.26,0.0
2000,0.0001,0.01,0.5,0.1,0.0,0.2,200.0,4.5011,4.492,-0.9837,-0.9909,9.51,10.0,0.25,0.0
2000,0.0001,0.01,0.5,0.1,0.01,0.0,200.0,4.3283,4.345,-0.9254,-0.9455,7.17,7.0,0.45,0.0
2000,0.0001,0.01,0.5,0.1,0.01,0.01,200.0,4.4033,4.3764,-0.9473,-0.9636,7.705,8.0,0.36,0.0
2000,0.0001,0.01,0.5,0.1,0.01,0.1,200.0,4.2403,4.2788,-0.98,-0.9909,9.22,9.0,0.19,0.0
2000,0.0001,0.01,0.5,0.1,0.01,0.2,200.0,4.4553,4.4462,-0.9838,-0.9909,9.475,10.0,0.25,0.0
2000,0.0001,0.01,0.5,0.1,0.1,0.0,200.0,4.3075,4.3238,-0.9126,-0.9409,7.04,7.0,0.495,0.0
2000,0.0001,0.01,0.5,0.1,0.1,0.01,200.0,4.3235,4.3173,-0.9512,-0.9636,7.65,8.0,0.36,0.0
2000,0.0001,0.01,0.5,0.1,0.1,0.1,200.0,4.4407,4.4293,-0.9825,-0.9909,9.115,9.0,0.22,0.0
2000,0.0001,0.01,0.5,0.1,0.1,0.2,200.0,4.4702,4.4302,-0.9855,-0.9909,9.655,10.0,0.275,0.0
2000,0.0001,0.01,0.5,0.5,0.0,0.0,200.0,4.3394,4.3947,-0.9272,-0.9545,7.305,8.0,0.5,0.0
2000,0.0001,0.01,0.5,0.5,0.0,0.01,200.0,4.2775,4.2258,-0.9501,-0.9636,7.67,8.0,0.335,0.0
2000,0.0001,0.01,0.5,0.5,0.0,0.1,200.0,4.4789,4.4087,-0.9807,-0.9909,9.205,9.0,0.235,0.0
2000,0.0001,0.01,0.5,0.5,0.0,0.2,200.0,4.4983,4.3885,-0.9858,-0.9909,9.595,10.0,0.19,0.0
2000,0.0001,0.01,0.5,0.5,0.01,0.0,200.0,4.3469,4.2532,-0.9182,-0.9409,7.0,7.0,0.525,0.0
2000,0.0001,0.01,0.5,0.5,0.01,0.01,200.0,4.3656,4.3528,-0.9395,-0.9636,7.735,8.0,0.46,0.0
2000,0.0001,0.01,0.5,0.5,0.01,0.1,200.0,4.4484,4.4435,-0.9767,-0.9909,9.2,9.0,0.305,0.0
2000,0.0001,0.01,0.5,0.5,0.01,0.2,200.0,4.3651,4.4302,-0.9872,-0.9909,9.61,10.0,0.19,0.0
2000,0.0001,0.01,0.5,0.5,0.1,0.0,200.0,4.405,4.364,-0.9234,-0.9455,7.235,7.0,0.47,0.0
2000,0.0001,0.01,0.5,0.5,0.1,0.01,200.0,4.2123,4.3054,-0.9464,-0.9545,7.765,8.0,0.35,0.0
2000,0.0001,0.01,0.5,0.5,0.1,0.1,200.0,4.4096,4.3191,-0.9797,-0.9818,9.215,9.0,0.295,0.0
2000,0.0001,0.01,0.5,0.5,0.1,0.2,200.0,4.4607,4.4312,-0.9842,-0.9909,9.505,10.0,0.195,0.0
2000,0.0001,0.01,0.5,1.0,0.0,0.0,200.0,4.302,4.2417,-0.9249,-0.9455,7.215,7.0,0.5,0.0
2000,0.0001,0.01,0.5,1.0,0.0,0.01,200.0,4.3732,4.3538,-0.9455,-0.9545,7.73,8.0,0.38,0.0
2000,0.0001,0.01,0.5,1.0,0.0,0.1,200.0,4.4637,4.435,-0.982,-0.9909,9.285,10.0,0.185,0.0
2000,0.0001,0.01,0.5,1.0,0.0,0.2,200.0,4.4673,4.4562,-0.9841,-0.9909,9.385,9.0,0.2,0.0
2000,0.0001,0.01,0.5,1.0,0.01,0.0,200.0,4.4001,4.3531,-0.9291,-0.9545,7.255,7.0,0.43,0.0
2000,0.0001,0.01,0.5,1.0,0.01,0.01,200.0,4.4282,4.3991,-0.9468,-0.9636,7.77,8.0,0.335,0.0
2000,0.0001,0.01,0.5,1.0,0.01,0.1,200.0,4.4048,4.396,-0.9814,-0.9909,9.19,9.0,0.25,0.0
2000,0.0001,0.01,0.5,1.0,0.01,0.2,200.0,4.4232,4.3699,-0.9835,-0.9909,9.585,10.0,0.225,0.0
2000,0.0001,0.01,0.5,1.0,0.1,0.0,200.0,4.3797,4.3217,-0.9311,-0.9455,7.33,7.0,0.535,0.0
2000,0.0001,0.01,0.5,1.0,0.1,0.01,200.0,4.2706,4.3362,-0.941,-0.9545,7.59,8.0,0.41,0.0
2000,0.0001,0.01,0.5,1.0,0.1,0.1,200.0,4.4182,4.4103,-0.9815,-0.9909,9.185,9.0,0.18,0.0
2000,0.0001,0.01,0.5,1.0,0.1,0.2,200.0,4.46,4.4457,-0.9841,-0.9909,9.63,10.0,0.275,0.0
2000,0.0001,0.1,0.01,0.0,0.0,0.0,200.0,3.3294,3.3775,-0.8701,-0.9318,6.71,7.0,1.41,1.0
2000,0.0001,0.1,0.01,0.0,0.0,0.01,200.0,3.504,3.5715,-0.9295,-0.9545,7.215,7.0,0.935,1.0
2000,0.0001,0.1,0.01,0.0,0.0,0.1,200.0,4.3088,4.3052,-0.9705,-0.9818,8.355,8.0,0.335,0.0
2000,0.0001,0.1,0.01,0.0,0.0,0.2,200.0,4.8411,4.7075,-0.8463,-0.8682,6.305,6.0,1.69,2.0
