epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,val_recon_r2,val_reg_r2
2000,0.0001,0.01,0.1,0.5,0.01,0.2,0.9742500462153951,0.9117259260845063
2000,0.0001,0.01,0.1,0.5,0.1,0.0,0.9815549433362246,0.9070472705925433
2000,0.0001,0.01,0.1,0.5,0.1,0.01,0.9819107040161393,0.910446156319532
2000,0.0001,0.01,0.1,0.5,0.1,0.1,0.9773571235654306,0.912761011478747
2000,0.0001,0.01,0.1,0.5,0.1,0.2,0.9745311637851479,0.9102614167360776
2000,0.0001,0.01,0.1,1.0,0.0,0.0,0.9808523128776274,0.9107600969612256
2000,0.0001,0.01,0.1,1.0,0.0,0.01,0.9813154960492259,0.9174369377307939
2000,0.0001,0.01,0.1,1.0,0.0,0.1,0.9769372862784143,0.9194100604284422
2000,0.0001,0.01,0.1,1.0,0.0,0.2,0.9738829486726607,0.9209243105002041
2000,0.0001,0.01,0.1,1.0,0.01,0.0,0.9809960181033279,0.9115127217171187
2000,0.0001,0.01,0.1,1.0,0.01,0.01,0.9808546188740265,0.9182173720353035
2000,0.0001,0.01,0.1,1.0,0.01,0.1,0.9778872823200163,0.9181716789866574
2000,0.0001,0.01,0.1,1.0,0.01,0.2,0.974373246903276,0.9187197134644355
2000,0.0001,0.01,0.1,1.0,0.1,0.0,0.9823764781078973,0.914950671478312
2000,0.0001,0.01,0.1,1.0,0.1,0.01,0.9824341910744839,0.9165613394299365
2000,0.0001,0.01,0.1,1.0,0.1,0.1,0.9779109040584848,0.9177868780417074
2000,0.0001,0.01,0.1,1.0,0.1,0.2,0.9739440020122381,0.9172049700429455
2000,0.0001,0.01,0.5,0.0,0.0,0.0,0.9748879194979352,0.8939133150760022
2000,0.0001,0.01,0.5,0.0,0.0,0.01,0.9751935638444279,0.8990128170002093
2000,0.0001,0.01,0.5,0.0,0.0,0.1,0.9738365726595523,0.9020295066844951
2000,0.0001,0.01,0.5,0.0,0.0,0.2,0.9705057160612076,0.9076957302463555
2000,0.0001,0.01,0.5,0.0,0.01,0.0,0.9758054122827846,0.8951541430149127
2000,0.0001,0.01,0.5,0.0,0.01,0.01,0.9740960218489438,0.8968901763477009
2000,0.0001,0.01,0.5,0.0,0.01,0.1,0.9720690999399109,0.9052854415832563
2000,0.0001,0.01,0.5,0.0,0.01,0.2,0.9711725090769204,0.905120586727785
2000,0.0001,0.01,0.5,0.0,0.1,0.0,0.9753204665698316,0.897811469382029
2000,0.0001,0.01,0.5,0.0,0.1,0.01,0.9754855628481802,0.9003765265195259
2000,0.0001,0.01,0.5,0.0,0.1,0.1,0.972862247337148,0.9094322720989183
2000,0.0001,0.01,0.5,0.0,0.1,0.2,0.9711742784619201,0.9047101723685272
2000,0.0001,0.01,0.5,0.1,0.0,0.0,0.9765938164500854,0.8945559406858365
2000,0.0001,0.01,0.5,0.1,0.0,0.01,0.9758195696640269,0.8980265264102891
2000,0.0001,0.01,0.5,0.1,0.0,0.1,0.9719825534120955,0.905764591064925
2000,0.0001,0.01,0.5,0.1,0.0,0.2,0.9717704941004466,0.9084831829400015
2000,0.0001,0.01,0.5,0.1,0.01,0.0,0.9754141147358576,0.8975613455757508
2000,0.0001,0.01,0.5,0.1,0.01,0.01,0.9753560559715857,0.8971003008433592
2000,0.0001,0.01,0.5,0.1,0.01,0.1,0.9740397569925276,0.9049583491968538
2000,0.0001,0.01,0.5,0.1,0.01,0.2,0.9712144002437852,0.9053202486174868
2000,0.0001,0.01,0.5,0.1,0.1,0.0,0.9758863097680942,0.8975320926317224
2000,0.0001,0.01,0.5,0.1,0.1,0.01,0.9764928482017602,0.8971355686880658
2000,0.0001,0.01,0.5,0.1,0.1,0.1,0.974127599014918,0.9044200359946217
2000,0.0001,0.01,0.5,0.1,0.1,0.2,0.9720487462655634,0.9055003781184809
2000,0.0001,0.01,0.5,0.5,0.0,0.0,0.9757698438712485,0.8969852870013688
2000,0.0001,0.01,0.5,0.5,0.0,0.01,0.9761166181481221,0.8994704333713068
2000,0.0001,0.01,0.5,0.5,0.0,0.1,0.9737619708282792,0.9080057395769983
2000,0.0001,0.01,0.5,0.5,0.0,0.2,0.9717673752667659,0.9062828700925094
2000,0.0001,0.01,0.5,0.5,0.01,0.0,0.9753694053593132,0.8975634889784327
2000,0.0001,0.01,0.5,0.5,0.01,0.01,0.9755586772081271,0.8998357859736484
2000,0.0001,0.01,0.5,0.5,0.01,0.1,0.9741680333888475,0.9062154192505829
2000,0.0001,0.01,0.5,0.5,0.01,0.2,0.9723953955025644,0.9049027595077118
2000,0.0001,0.01,0.5,0.5,0.1,0.0,0.9758999117765412,0.8983442268786624
2000,0.0001,0.01,0.5,0.5,0.1,0.01,0.9758165336497795,0.9007090699837819
2000,0.0001,0.01,0.5,0.5,0.1,0.1,0.9745197541805231,0.9023836364284726
2000,0.0001,0.01,0.5,0.5,0.1,0.2,0.971743877457915,0.9057221265557073
2000,0.0001,0.01,0.5,1.0,0.0,0.0,0.975857982555746,0.9010672384474081
2000,0.0001,0.01,0.5,1.0,0.0,0.01,0.9761083119590499,0.9009480929181083
2000,0.0001,0.01,0.5,1.0,0.0,0.1,0.9758086306945027,0.9086516137360938
2000,0.0001,0.01,0.5,1.0,0.0,0.2,0.9715743521243464,0.91147149950858
2000,0.0001,0.01,0.5,1.0,0.01,0.0,0.9778459185496609,0.9005704785390605
2000,0.0001,0.01,0.5,1.0,0.01,0.01,0.9765737713934689,0.9021292878980725
2000,0.0001,0.01,0.5,1.0,0.01,0.1,0.974501281387609,0.9074052429698772
2000,0.0001,0.01,0.5,1.0,0.01,0.2,0.9723637851243507,0.9121112702024586
2000,0.0001,0.01,0.5,1.0,0.1,0.0,0.9757006612466698,0.9006239314906108
2000,0.0001,0.01,0.5,1.0,0.1,0.01,0.975761819391239,0.9030080885363793
2000,0.0001,0.01,0.5,1.0,0.1,0.1,0.9752509266435997,0.9065870147008325
2000,0.0001,0.01,0.5,1.0,0.1,0.2,0.9728203098689929,0.9123831390735501
2000,0.0001,0.1,0.01,0.0,0.0,0.0,0.9564916599327516,0.891989280036386
2000,0.0001,0.1,0.01,0.0,0.0,0.01,0.9543658341058794,0.9030111721198077
2000,0.0001,0.1,0.01,0.0,0.0,0.1,0.9532893805237848,0.925503148268463
2000,0.0001,0.1,0.01,0.0,0.0,0.2,0.9481618906423102,0.9241130879986715
2000,0.0001,0.1,0.01,0.0,0.01,0.0,0.9550901766080646,0.8913042780658029
2000,0.0001,0.1,0.01,0.0,0.01,0.01,0.955125974319101,0.9034301764777914
2000,0.0001,0.1,0.01,0.0,0.01,0.1,0.9528821060903481,0.9273060055619025
2000,0.0001,0.1,0.01,0.0,0.01,0.2,0.9481474893797835,0.9273363449329951
2000,0.0001,0.1,0.01,0.0,0.1,0.0,0.9554989190674371,0.8907397196907922
2000,0.0001,0.1,0.01,0.0,0.1,0.01,0.9556086245904709,0.902593969730175
2000,0.0001,0.1,0.01,0.0,0.1,0.1,0.9533291634201962,0.9275417338694523
2000,0.0001,0.1,0.01,0.0,0.1,0.2,0.9481624737578593,0.9256290366424221
2000,0.0001,0.1,0.01,0.1,0.0,0.0,0.9544469181142867,0.9177869347900622
2000,0.0001,0.1,0.01,0.1,0.0,0.01,0.9547531418080836,0.9204085470654945
2000,0.0001,0.1,0.01,0.1,0.0,0.1,0.9501789823649496,0.9291902353451099
2000,0.0001,0.1,0.01,0.1,0.0,0.2,0.9473257974064897,0.9270586704470474
2000,0.0001,0.1,0.01,0.1,0.01,0.0,0.9550647254849907,0.9166056261016502
2000,0.0001,0.1,0.01,0.1,0.01,0.01,0.954898832784843,0.9203767901260194
2000,0.0001,0.1,0.01,0.1,0.01,0.1,0.9506816888097724,0.9275626347508027
2000,0.0001,0.1,0.01,0.1,0.01,0.2,0.9474230538424099,0.9267007460387654
2000,0.0001,0.1,0.01,0.1,0.1,0.0,0.9543580505674067,0.9185400082862683
2000,0.0001,0.1,0.01,0.1,0.1,0.01,0.9543275738634862,0.921151514882805
2000,0.0001,0.1,0.01,0.1,0.1,0.1,0.9503077463492784,0.9277083209410377
2000,0.0001,0.1,0.01,0.1,0.1,0.2,0.9470942409104104,0.9267130236024714
2000,0.0001,0.1,0.01,0.5,0.0,0.0,0.9494821766888171,0.9241126347507774
2000,0.0001,0.1,0.01,0.5,0.0,0.01,0.94988695044093,0.9273437252274537
2000,0.0001,0.1,0.01,0.5,0.0,0.1,0.9470696052132881,0.9300200416325863
2000,0.0001,0.1,0.01,0.5,0.0,0.2,0.9455061785852517,0.9308655717841827
2000,0.0001,0.1,0.01,0.5,0.01,0.0,0.9504102359790303,0.9234491355569394
2000,0.0001,0.1,0.01,0.5,0.01,0.01,0.9498926746247282,0.9256678363876237
2000,0.0001,0.1,0.01,0.5,0.01,0.1,0.9467735815906695,0.9297562610152839
2000,0.0001,0.1,0.01,0.5,0.01,0.2,0.9452844050362782,0.9292532695927148
2000,0.0001,0.1,0.01,0.5,0.1,0.0,0.9498848080653187,0.9226903227726165
2000,0.0001,0.1,0.01,0.5,0.1,0.01,0.9486995147712998,0.9258797883803697
2000,0.0001,0.1,0.01,0.5,0.1,0.1,0.9467097511600997,0.9278927127873134
2000,0.0001,0.1,0.01,0.5,0.1,0.2,0.9450782830557182,0.9296264589761681
2000,0.0001,0.1,0.01,1.0,0.0,0.0,0.9466084819416123,0.9174978597127169
2000,0.0001,0.1,0.01,1.0,0.0,0.01,0.9470899911222974,0.9218620090136562
2000,0.0001,0.1,0.01,1.0,0.0,0.1,0.9442154340857152,0.9325234677695006
2000,0.0001,0.1,0.01,1.0,0.0,0.2,0.9402402981935254,0.9335604176385721
2000,0.0001,0.1,0.01,1.0,0.01,0.0,0.9474474563997461,0.9171152822509027
2000,0.0001,0.1,0.01,1.0,0.01,0.01,0.946327645276247,0.9218521205628503
2000,0.0001,0.1,0.01,1.0,0.01,0.1,0.944617002726337,0.9326600156314233
2000,0.0001,0.1,0.01,1.0,0.01,0.2,0.9413346149592237,0.934142006747504
2000,0.0001,0.1,0.01,1.0,0.1,0.0,0.9476596734331402,0.9186261900977197
2000,0.0001,0.1,0.01,1.0,0.1,0.01,0.9461621443456449,0.9228501701092153
2000,0.0001,0.1,0.01,1.0,0.1,0.1,0.9442261430357468,0.9316811565861117
2000,0.0001,0.1,0.01,1.0,0.1,0.2,0.9405033192182877,0.9345085356630962
2000,0.0001,0.1,0.1,0.0,0.0,0.0,0.9438966403960475,0.9150828880904929
2000,0.0001,0.1,0.1,0.0,0.0,0.01,0.944523995691572,0.916497087253745
2000,0.0001,0.1,0.1,0.0,0.0,0.1,0.9422691772231713,0.9183834006207091
2000,0.0001,0.1,0.1,0.0,0.0,0.2,0.9411911664091643,0.9221342984755121
2000,0.0001,0.1,0.1,0.0,0.01,0.0,0.9447889908799448,0.9168067746114403
2000,0.0001,0.1,0.1,0.0,0.01,0.01,0.9445568272412485,0.9174844190678692
2000,0.0001,0.1,0.1,0.0,0.01,0.1,0.942104378282552,0.918723152720489
2000,0.0001,0.1,0.1,0.0,0.01,0.2,0.9392894106812724,0.9219441003011251
2000,0.0001,0.1,0.1,0.0,0.1,0.0,0.9437099764852996,0.9120486530583538
2000,0.0001,0.1,0.1,0.0,0.1,0.01,0.9433733698202638,0.9166584900659343
2000,0.0001,0.1,0.1,0.0,0.1,0.1,0.9447781080792144,0.9180312610963459
2000,0.0001,0.1,0.1,0.0,0.1,0.2,0.9395733148005442,0.923644661417093
2000,0.0001,0.1,0.1,0.1,0.0,0.0,0.943320735099424,0.9154827629612193
2000,0.0001,0.1,0.1,0.1,0.0,0.01,0.9446684173822765,0.9179236498968149
2000,0.0001,0.1,0.1,0.1,0.0,0.1,0.9446094379144313,0.9209841204949899
2000,0.0001,0.1,0.1,0.1,0.0,0.2,0.9426798384448791,0.9203357769591944
2000,0.0001,0.1,0.1,0.1,0.01,0.0,0.9444165777267077,0.9145369721370178
2000,0.0001,0.1,0.1,0.1,0.01,0.01,0.944432271324609,0.9161045697294469
2000,0.0001,0.1,0.1,0.1,0.01,0.1,0.9439727140056697,0.9195164040486928
2000,0.0001,0.1,0.1,0.1,0.01,0.2,0.9404242469120614,0.9221048570676124
2000,0.0001,0.1,0.1,0.1,0.1,0.0,0.9441694776447558,0.9159944957573073
2000,0.0001,0.1,0.1,0.1,0.1,0.01,0.9447950469645164,0.9174418362851289
2000,0.0001,0.1,0.1,0.1,0.1,0.1,0.944211287438994,0.9181629496978194
2000,0.0001,0.1,0.1,0.1,0.1,0.2,0.9409344861776996,0.9205408168723832
2000,0.0001,0.1,0.1,0.5,0.0,0.0,0.9437144653047598,0.9123700159233937
2000,0.0001,0.1,0.1,0.5,0.0,0.01,0.9443965420499839,0.9138683663658395
2000,0.0001,0.1,0.1,0.5,0.0,0.1,0.9406406701847104,0.9214890776497286
2000,0.0001,0.1,0.1,0.5,0.0,0.2,0.9402571187533624,0.9276871481875607
2000,0.0001,0.1,0.1,0.5,0.01,0.0,0.9441299369968887,0.9123230509374218
2000,0.0001,0.1,0.1,0.5,0.01,0.01,0.9437136944221742,0.9137629634137949
2000,0.0001,0.1,0.1,0.5,0.01,0.1,0.9404806850426644,0.9222738378488369
2000,0.0001,0.1,0.1,0.5,0.01,0.2,0.9377487225403065,0.9287952550818067
2000,0.0001,0.1,0.1,0.5,0.1,0.0,0.9436149643869554,0.9117488071705974
2000,0.0001,0.1,0.1,0.5,0.1,0.01,0.9425546272094136,0.9123793582732361
2000,0.0001,0.1,0.1,0.5,0.1,0.1,0.9416835750266295,0.9205492367956664
2000,0.0001,0.1,0.1,0.5,0.1,0.2,0.9414084523682491,0.9268897002291665
2000,0.0001,0.1,0.1,1.0,0.0,0.0,0.9464475023300692,0.9159539875974075
2000,0.0001,0.1,0.1,1.0,0.0,0.01,0.9456447029560267,0.9193572953085086
2000,0.0001,0.1,0.1,1.0,0.0,0.1,0.9431677530538949,0.9261713349128813
2000,0.0001,0.1,0.1,1.0,0.0,0.2,0.9394751638342209,0.9322870999544163
2000,0.0001,0.1,0.1,1.0,0.01,0.0,0.9436665532942634,0.9186460779854375
2000,0.0001,0.1,0.1,1.0,0.01,0.01,0.9466169129632898,0.9177697792066242
2000,0.0001,0.1,0.1,1.0,0.01,0.1,0.9431456487164828,0.9252391045071313
2000,0.0001,0.1,0.1,1.0,0.01,0.2,0.9387525362037574,0.933612309287364
2000,0.0001,0.1,0.1,1.0,0.1,0.0,0.9449737203950699,0.9172033170341567
2000,0.0001,0.1,0.1,1.0,0.1,0.01,0.9442945659065354,0.9179430344547633
2000,0.0001,0.1,0.1,1.0,0.1,0.1,0.9423481314504861,0.9249926464123509
2000,0.0001,0.1,0.1,1.0,0.1,0.2,0.9400605644883759,0.9319404764164938
2000,0.0001,0.1,0.5,0.0,0.0,0.0,0.9354981465323999,0.9022118947613295
2000,0.0001,0.1,0.5,0.0,0.0,0.01,0.9346553918471188,0.908131703660649
2000,0.0001,0.1,0.5,0.0,0.0,0.1,0.9329193512033476,0.9140421968123835
2000,0.0001,0.1,0.5,0.0,0.0,0.2,0.9343411201454125,0.9143332572037471
2000,0.0001,0.1,0.5,0.0,0.01,0.0,0.936608612538824,0.9054005220023015
2000,0.0001,0.1,0.5,0.0,0.01,0.01,0.9337130528855458,0.9064751652359516
2000,0.0001,0.1,0.5,0.0,0.01,0.1,0.9339472832274025,0.913898214839409
2000,0.0001,0.1,0.5,0.0,0.01,0.2,0.9338211063600736,0.9158454602028208
2000,0.0001,0.1,0.5,0.0,0.1,0.0,0.9336923519362703,0.9045294604427829
2000,0.0001,0.1,0.5,0.0,0.1,0.01,0.9350439281320058,0.9079828003811588
2000,0.0001,0.1,0.5,0.0,0.1,0.1,0.93324619144871,0.9132310881785121
2000,0.0001,0.1,0.5,0.0,0.1,0.2,0.9351074792217566,0.915317839464241
2000,0.0001,0.1,0.5,0.1,0.0,0.0,0.9335683406322739,0.9027064242544751
2000,0.0001,0.1,0.5,0.1,0.0,0.01,0.9349976831735526,0.905099214436858
2000,0.0001,0.1,0.5,0.1,0.0,0.1,0.9353265081483395,0.9130877736684554
2000,0.0001,0.1,0.5,0.1,0.0,0.2,0.933062350939541,0.9187644879613035
2000,0.0001,0.1,0.5,0.1,0.01,0.0,0.9363445936315713,0.9031796880430651
2000,0.0001,0.1,0.5,0.1,0.01,0.01,0.9342383057023722,0.9058308509160934
2000,0.0001,0.1,0.5,0.1,0.01,0.1,0.9346486469116531,0.9122001259414702
2000,0.0001,0.1,0.5,0.1,0.01,0.2,0.9339347493317389,0.9188301895521
2000,0.0001,0.1,0.5,0.1,0.1,0.0,0.936692026014024,0.9022816048288682
2000,0.0001,0.1,0.5,0.1,0.1,0.01,0.9330486354989067,0.9058505264366197
2000,0.0001,0.1,0.5,0.1,0.1,0.1,0.935171413064972,0.912567573093167
2000,0.0001,0.1,0.5,0.1,0.1,0.2,0.9340685691500752,0.9164293035780482
2000,0.0001,0.1,0.5,0.5,0.0,0.0,0.934726151035156,0.9062259277480866
2000,0.0001,0.1,0.5,0.5,0.0,0.01,0.9369858216209026,0.906796231492476
2000,0.0001,0.1,0.5,0.5,0.0,0.1,0.9335891921619928,0.9149759403996542
2000,0.0001,0.1,0.5,0.5,0.0,0.2,0.9345651567975697,0.9180785626705782
2000,0.0001,0.1,0.5,0.5,0.01,0.0,0.933756263857833,0.9064955264529009
2000,0.0001,0.1,0.5,0.5,0.01,0.01,0.933677084071036,0.9082554079889605
2000,0.0001,0.1,0.5,0.5,0.01,0.1,0.9342500618272396,0.9157921772943283
2000,0.0001,0.1,0.5,0.5,0.01,0.2,0.9344841021901934,0.9162197219828149
2000,0.0001,0.1,0.5,0.5,0.1,0.0,0.9329857052193429,0.9041142114027626
2000,0.0001,0.1,0.5,0.5,0.1,0.01,0.9346285723216639,0.9079224695458487
2000,0.0001,0.1,0.5,0.5,0.1,0.1,0.9346259248827515,0.9146891901750512
2000,0.0001,0.1,0.5,0.5,0.1,0.2,0.93423630438236,0.9203298514166068
2000,0.0001,0.1,0.5,1.0,0.0,0.0,0.9339071082655352,0.9066833224071884
2000,0.0001,0.1,0.5,1.0,0.0,0.01,0.9344933139224247,0.9089507373128858
2000,0.0001,0.1,0.5,1.0,0.0,0.1,0.9331098274501719,0.915153390678753
2000,0.0001,0.1,0.5,1.0,0.0,0.2,0.9362570528887446,0.9194818247862032
2000,0.0001,0.1,0.5,1.0,0.01,0.0,0.9334749444515212,0.9062489097254456
2000,0.0001,0.1,0.5,1.0,0.01,0.01,0.9334793100339669,0.9096444421407308
2000,0.0001,0.1,0.5,1.0,0.01,0.1,0.934752260547689,0.9149676170449835
2000,0.0001,0.1,0.5,1.0,0.01,0.2,0.9354246815552795,0.9200463697203751
2000,0.0001,0.1,0.5,1.0,0.1,0.0,0.9331513477126148,0.9079414319885581
2000,0.0001,0.1,0.5,1.0,0.1,0.01,0.935960761126449,0.9087337981912763
2000,0.0001,0.1,0.5,1.0,0.1,0.1,0.935955285945643,0.9165874890491412
2000,0.0001,0.1,0.5,1.0,0.1,0.2,0.9344198001046216,0.9185512802831838
