,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,lambda_smooth,lambda_infonce,tau,tau_c,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
605,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.06,[0.5718],[None],2005
606,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.06,[0.6316],[None],2006
607,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.05,[0.6537],[None],2007
608,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,1,4.05,[0.4956],[None],2008
609,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.06,[0.5927],[None],2009
610,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.06,[0.5456],[None],2010
611,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,1,4.08,[0.6363],[None],2011
612,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,2,128,1,8.39,"[0.6095, 0.5571]","[None, None]",2012
613,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,2,128,1,8.53,"[0.6046, 0.3753]","[None, None]",2013
614,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.06,[0.6672],[None],2014
615,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,2,128,0,8.42,"[0.492, 0.3882]","[None, None]",2015
616,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.15,[0.5384],[None],2016
617,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.21,[0.7196],[None],2017
618,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,2,128,1,8.42,"[0.5822, 0.4754]","[None, None]",2018
619,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.04,[0.6137],[None],2019
620,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.05,[0.6613],[None],2000
621,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.6256],[None],2001
622,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,1,4.04,[0.6246],[None],2002
623,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,2,128,0,8.36,"[0.6063, 0.5733]","[None, None]",2003
624,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.2,[0.7083],[None],2004
625,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.2,[0.587],[None],2005
626,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.19,[0.6389],[None],2006
627,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.21,[0.6541],[None],2007
628,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,1,4.19,[0.4928],[None],2008
629,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.21,[0.6178],[None],2009
630,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.2,[0.5779],[None],2010
631,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,1,4.2,[0.6428],[None],2011
632,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,2,128,0,8.45,"[0.5792, 0.5533]","[None, None]",2012
633,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,2,128,1,8.36,"[0.6109, 0.3909]","[None, None]",2013
634,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.07,[0.6677],[None],2014
635,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,2,128,0,8.38,"[0.5318, 0.4408]","[None, None]",2015
636,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.09,[0.5291],[None],2016
637,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.15,[0.7189],[None],2017
638,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,2,128,1,8.33,"[0.5803, 0.5156]","[None, None]",2018
639,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.05,[0.623],[None],2019
640,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.7125],[None],2000
641,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.1,[0.594],[None],2001
642,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,1,4.04,[0.6956],[None],2002
643,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,2,128,1,8.33,"[0.6654, 0.7145]","[None, None]",2003
644,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.7129],[None],2004
645,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6523],[None],2005
646,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6638],[None],2006
647,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6251],[None],2007
648,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,1,4.04,[0.4908],[None],2008
649,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6428],[None],2009
650,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6542],[None],2010
651,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6449],[None],2011
652,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6359],[None],2012
653,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,3,192,0,12.8,"[0.6794, 0.743, 0.7642]","[None, None, None]",2013
654,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6892],[None],2014
655,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,3,192,0,12.96,"[0.6679, 0.657, 0.7364]","[None, None, None]",2015
656,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,3,192,0,13.3,"[0.6147, 0.5191, 0.5916]","[None, None, None]",2016
657,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.21,[0.7143],[None],2017
658,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,2,128,1,8.46,"[0.6152, 0.6675]","[None, None]",2018
659,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.06,[0.6106],[None],2019
660,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.05,[0.7122],[None],2000
661,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.14,[0.5936],[None],2001
662,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,1,4.06,[0.6944],[None],2002
663,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,2,128,1,8.53,"[0.6651, 0.7126]","[None, None]",2003
664,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.26,[0.7131],[None],2004
665,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.23,[0.6521],[None],2005
666,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.17,[0.6636],[None],2006
667,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.6244],[None],2007
668,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,1,4.06,[0.4891],[None],2008
669,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.6424],[None],2009
670,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.6548],[None],2010
671,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.1,[0.6453],[None],2011
672,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.28,[0.6361],[None],2012
673,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,3,192,0,13.04,"[0.6789, 0.7559, 0.7345]","[None, None, None]",2013
674,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.6887],[None],2014
675,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,3,192,0,12.82,"[0.6682, 0.6602, 0.7343]","[None, None, None]",2015
676,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,3,192,0,12.85,"[0.6148, 0.5181, 0.5679]","[None, None, None]",2016
677,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.7137],[None],2017
678,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,2,128,1,8.38,"[0.615, 0.6616]","[None, None]",2018
679,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.11,[0.6112],[None],2019
680,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.09,[0.7123],[None],2000
681,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.07,[0.5851],[None],2001
682,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,1,4.1,[0.6929],[None],2002
683,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,2,128,1,8.47,"[0.6631, 0.7095]","[None, None]",2003
684,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.14,[0.7116],[None],2004
685,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.6521],[None],2005
686,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.6631],[None],2006
687,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.05,[0.6251],[None],2007
688,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,1,4.06,[0.4962],[None],2008
689,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.12,[0.6429],[None],2009
690,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.652],[None],2010
691,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.08,[0.6455],[None],2011
692,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.07,[0.6328],[None],2012
693,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,2,128,0,8.37,"[0.6805, 0.722]","[None, None]",2013
694,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.6888],[None],2014
695,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,3,192,0,12.85,"[0.6676, 0.645, 0.7458]","[None, None, None]",2015
696,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,3,192,1,12.89,"[0.6118, 0.5304, 0.5772]","[None, None, None]",2016
697,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.7133],[None],2017
698,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,2,128,1,8.36,"[0.6149, 0.6826]","[None, None]",2018
699,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.07,[0.6172],[None],2019
700,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.07,[0.7114],[None],2000
701,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.06,[0.5834],[None],2001
702,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,1,64,1,4.05,[0.6936],[None],2002
703,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,2,128,1,8.38,"[0.663, 0.7077]","[None, None]",2003
704,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.07,[0.7113],[None],2004
705,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.09,[0.6508],[None],2005
706,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.08,[0.6626],[None],2006
