,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed,lambda_pair,lambda_infonce,tau,tau_c,beta,gamma,noise_std,margin_scale,lambda_reg,feature_predictor_lr,epochs
5282,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,6.67,96,0.0,"[0.4623, 0.2643]","[None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5283,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,1,3.28,48,0.0,[0.4218],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5284,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,6.73,96,0.0,"[0.5386, 0.1121]","[None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5285,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,3,10.31,144,0.0,"[0.3172, 0.0346, -0.0718]","[None, None, None]",2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5286,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,10,39.9,480,0.0,"[0.1502, -0.0318, -0.0396, -0.1188, -0.1194, -0.1344, -0.1801, -0.1188, -0.0538, 0.0102]","[None, None, None, None, None, None, None, None, None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5287,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,3,10.31,144,0.0,"[0.4271, 0.1035, -0.013]","[None, None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5288,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,6.72,96,0.0,"[0.4153, 0.1296]","[None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5289,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,6.73,96,0.0,"[0.3791, 0.1724]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5290,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,6.73,96,0.0,"[0.3202, 0.228]","[None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5291,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,5,17.94,240,0.0,"[0.4816, 0.1996, 0.1423, 0.0971, 0.0649]","[None, None, None, None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5292,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,5,17.95,240,0.0,"[0.1533, 0.0377, -0.0143, -0.0677, 0.0443]","[None, None, None, None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5293,48,True,False,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,3,10.32,144,0.0,"[0.4125, 0.0164, 0.017]","[None, None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5294,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,1,3.28,48,1.0,[0.22],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5295,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,13,64.04,624,0.0,"[0.5666, 0.3155, 0.1283, 0.0714, -0.0398, -0.1072, -0.1714, -0.1286, -0.1749, -0.1155, 0.2209, 0.0924, 0.1287]","[None, None, None, None, None, None, None, None, None, None, None, None, None]",2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5296,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,5,17.94,240,0.0,"[0.4419, 0.0776, 0.0862, 0.1433, 0.0658]","[None, None, None, None, None]",2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5297,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.73,96,0.0,"[0.3509, 0.077]","[None, None]",2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5298,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,1,3.28,48,0.0,[0.4087],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5299,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,4,13.64,192,0.0,"[0.3432, 0.4662, 0.4033, 0.3585]","[None, None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5300,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,1,3.29,48,0.0,[0.4355],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5301,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.58,96,0.0,"[0.5031, 0.252]","[None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5302,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.5,96,0.0,"[0.5175, 0.375]","[None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5303,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,1,3.28,48,0.0,[0.4671],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5304,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.6,96,0.0,"[0.5789, 0.315]","[None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5305,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,3,9.99,144,0.0,"[0.3455, 0.0727, 0.0384]","[None, None, None]",2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5306,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,10,39.9,480,0.0,"[0.3542, 0.1951, 0.0839, 0.0074, -0.0366, -0.0776, -0.0991, -0.1021, -0.1242, -0.1366]","[None, None, None, None, None, None, None, None, None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5307,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,3,10.3,144,0.0,"[0.4476, 0.1526, 0.1367]","[None, None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5308,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.72,96,0.0,"[0.4965, 0.2255]","[None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5309,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.74,96,1.0,"[0.4642, 0.3126]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5310,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.73,96,0.0,"[0.302, 0.3188]","[None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5311,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,5,17.55,240,0.0,"[0.4821, 0.313, 0.2661, 0.2005, 0.1416]","[None, None, None, None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5312,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,4,13.52,192,1.0,"[0.3537, 0.1602, 0.2338, 0.1474]","[None, None, None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5313,48,True,False,1e-05,1e-05,200,"(0.6, 0.1, 0.3)",48,4,0,2,6.58,96,0.0,"[0.4823, 0.2517]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5314,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.62,48,1.0,[0.398],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5315,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,4,11.2,192,0.0,"[0.5249, 0.4642, 0.4098, 0.421]","[None, None, None, None]",2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5316,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,4,11.5,192,0.0,"[0.4311, 0.5898, 0.4679, 0.4432]","[None, None, None, None]",2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5317,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,0.0,[0.4756],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5318,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.71,48,0.0,[0.5337],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5319,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.58,144,0.0,"[0.5536, 0.4542, 0.6194]","[None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5320,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.71,48,0.0,[0.6185],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5321,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[0.5872, 0.5095]","[None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5322,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.57,144,0.0,"[0.6034, 0.5306, 0.5058]","[None, None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5323,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.35,96,0.0,"[0.5279, 0.3125]","[None, None]",2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5324,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.33,96,1.0,"[0.514, 0.5337]","[None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5325,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.32,96,0.0,"[0.429, 0.3074]","[None, None]",2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5326,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.33,96,0.0,"[0.4883, 0.5459]","[None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5327,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[0.5193],[None],2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5328,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[0.4583],[None],2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5329,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.4,96,0.0,"[0.5781, 0.4783]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5330,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.61,48,0.0,[0.375],[None],2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5331,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.33,96,0.0,"[0.5928, 0.6285]","[None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5332,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,4,11.21,192,1.0,"[0.5321, 0.4318, 0.4229, 0.5566]","[None, None, None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5333,48,False,True,1e-05,0.0001,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.21,144,0.0,"[0.4636, 0.5201, 0.4506]","[None, None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5334,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,1.0,[0.3918],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5335,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,5,14.66,240,1.0,"[0.5397, 0.5329, 0.4873, 0.4063, 0.4867]","[None, None, None, None, None]",2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5336,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,6,17.8,288,0.0,"[0.4619, 0.5716, 0.4789, 0.451, 0.4283, 0.3946]","[None, None, None, None, None, None]",2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5337,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.59,48,0.0,[0.5016],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5338,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[0.5369],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5339,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[0.5401, 0.5342]","[None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5340,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.71,48,0.0,[0.6282],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5341,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.58,96,0.0,"[0.5981, 0.5111]","[None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5342,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.64,96,0.0,"[0.5971, 0.5556]","[None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5343,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,3,8.57,144,0.0,"[0.5309, 0.3358, 0.3266]","[None, None, None]",2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5344,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,1.0,"[0.5232, 0.5713]","[None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5345,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.58,96,0.0,"[0.4393, 0.2696]","[None, None]",2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5346,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,4,11.53,192,0.0,"[0.4986, 0.5015, 0.4391, 0.3956]","[None, None, None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5347,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.58,96,0.0,"[0.5159, 0.4803]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5348,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,0.0,[0.4618],[None],2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5349,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.54,96,0.0,"[0.5963, 0.5241]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5350,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.59,48,0.0,[0.3873],[None],2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5351,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,3,8.54,144,0.0,"[0.6036, 0.6261, 0.5328]","[None, None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5352,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[0.5374, 0.4133]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5353,48,False,True,1e-05,0.0001,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[0.4742, 0.5193]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5354,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,1.0,[0.3802],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5355,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,6,18.39,288,0.0,"[0.5384, 0.5636, 0.5962, 0.561, 0.5608, 0.5197]","[None, None, None, None, None, None]",2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5356,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.56,96,0.0,"[0.4705, 0.6567]","[None, None]",2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5357,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.77,48,0.0,[0.4939],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5358,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,0.0,[0.5323],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5359,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,3,8.57,144,0.0,"[0.5347, 0.5176, 0.6419]","[None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5360,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,0.0,[0.6256],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5361,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,3,8.59,144,0.0,"[0.5949, 0.5131, 0.5848]","[None, None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5362,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[0.5969, 0.5713]","[None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5363,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,3,8.58,144,0.0,"[0.5168, 0.3146, 0.3444]","[None, None, None]",2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5364,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.43,96,1.0,"[0.5182, 0.5771]","[None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5365,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.38,96,0.0,"[0.4409, 0.3422]","[None, None]",2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5366,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[0.5028, 0.5521]","[None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5367,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.53,96,0.0,"[0.5104, 0.5567]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5368,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,0.0,[0.4632],[None],2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5369,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.58,96,0.0,"[0.6, 0.5153]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5370,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.64,48,0.0,[0.3884],[None],2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5371,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,3,8.21,144,0.0,"[0.6074, 0.6336, 0.5945]","[None, None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5372,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[0.5353],[None],2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5373,48,False,True,1e-05,0.0001,200,"(0.6, 0.1, 0.3)",48,4,0,2,5.33,96,0.0,"[0.475, 0.542]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5374,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[-9.186],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5375,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,7,21.65,336,0.0,"[-9.0984, -9.2988, -9.2616, -9.2356, -9.0883, -9.0659, -9.0531]","[None, None, None, None, None, None, None]",2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5376,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.28,144,0.0,"[-9.6428, -9.3017, -9.2983]","[None, None, None]",2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5377,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[-9.2835],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5378,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[-9.07],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5379,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.21,144,0.0,"[-8.758, -8.7734, -9.0345]","[None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5380,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[-9.3804],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5381,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.27,144,0.0,"[-8.9073, -8.6927, -8.7124]","[None, None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5382,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.2,144,0.0,"[-9.2756, -9.2251, -9.2093]","[None, None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5383,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.58,48,0.0,[-8.5671],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5384,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.32,96,1.0,"[-9.2713, -8.8827]","[None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5385,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.32,96,0.0,"[-8.9447, -9.171]","[None, None]",2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5386,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.21,144,0.0,"[-9.5513, -9.3013, -8.9307]","[None, None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5387,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.32,96,0.0,"[-9.2284, -8.831]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5388,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,1,2.68,48,0.0,[-9.0363],[None],2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5389,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[-9.2736, -8.968]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5390,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.41,96,0.0,"[-8.9164, -8.845]","[None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5391,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,3,8.2,144,0.0,"[-9.4814, -9.1725, -9.1439]","[None, None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5392,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.32,96,0.0,"[-9.4203, -9.1327]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5393,48,False,True,1e-05,1e-05,0,"(0.6, 0.1, 0.3)",48,4,0,2,5.38,96,0.0,"[-8.9523, -8.7486]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5394,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.7,48,0.0,[-8.6143],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5395,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,3,8.59,144,0.0,"[-8.4885, -8.6716, -8.7451]","[None, None, None]",2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5396,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.65,96,0.0,"[-9.2071, -8.7533]","[None, None]",2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5397,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.71,48,0.0,[-8.718],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5398,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.71,48,0.0,[-8.467],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5399,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[-8.0869, -8.3224]","[None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5400,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,1,2.71,48,0.0,[-8.8658],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5401,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,2,5.57,96,0.0,"[-8.3139, -7.8332]","[None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
5402,48,False,True,1e-05,1e-05,100,"(0.6, 0.1, 0.3)",48,4,0,3,8.58,144,0.0,"[-8.7806, -8.7781, -8.5641]","[None, None, None]",2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
