,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed,rank_warmup_epochs,top-1,T_mc
54,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,[0.6881],[None],2014,0,,
55,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,3,10.99,192,"[0.6757, 0.5921, 0.5901]","[None, None, None]",2015,0,,
56,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,3,10.96,192,"[0.6375, 0.5199, 0.343]","[None, None, None]",2016,0,,
57,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.7327],[None],2017,0,,
58,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,"[0.5989, 0.6187]","[None, None]",2018,0,,
59,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.75,64,[0.6088],[None],2019,0,,
60,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.2,128,"[0.7916, 0.8094]","[None, None]",2000,0,,
61,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.77,64,[0.6381],[None],2001,0,,
62,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.6,64,[0.7709],[None],2002,0,,
63,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.07,128,"[0.7453, 0.6823]","[None, None]",2003,0,,
64,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,20.33,320,"[0.7332, 0.85, 0.8819, 0.8901, 0.8673]","[None, None, None, None, None]",2004,0,,
65,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,20.56,320,"[0.7245, 0.8275, 0.846, 0.8449, 0.8451]","[None, None, None, None, None]",2005,0,,
66,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,3,12.34,192,"[0.7846, 0.821, 0.8173]","[None, None, None]",2006,0,,
67,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,21.11,320,"[0.7218, 0.8615, 0.8664, 0.8576, 0.8715]","[None, None, None, None, None]",2007,0,,
68,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,[0.575],[None],2008,0,,
69,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,[0.7568],[None],2009,0,,
70,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,4,14.91,256,"[0.7053, 0.8252, 0.8701, 0.8714]","[None, None, None, None]",2010,0,,
71,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.55,64,[0.7608],[None],2011,0,,
72,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.35,128,"[0.7359, 0.8283]","[None, None]",2012,0,,
73,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,20.07,320,"[0.7335, 0.8227, 0.8362, 0.8049, 0.8463]","[None, None, None, None, None]",2013,0,,
74,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.29,128,"[0.7129, 0.8354]","[None, None]",2014,0,,
75,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,19.57,320,"[0.7259, 0.7891, 0.8221, 0.8413, 0.8257]","[None, None, None, None, None]",2015,0,,
76,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.05,128,"[0.675, 0.7698]","[None, None]",2016,0,,
77,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.09,128,"[0.7398, 0.8086]","[None, None]",2017,0,,
78,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.09,128,"[0.7386, 0.8378]","[None, None]",2018,0,,
79,64,False,False,1e-05,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.02,128,"[0.6959, 0.8212]","[None, None]",2019,0,,
80,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.41,128,"[0.7552, 0.7861]","[None, None]",2000,0,,
81,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,[0.6079],[None],2001,0,,
82,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,[0.7084],[None],2002,0,,
83,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.59,64,[0.7134],[None],2003,0,,
84,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,8.99,128,"[0.7571, 0.818]","[None, None]",2004,0,,
85,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.97,128,"[0.6823, 0.7632]","[None, None]",2005,0,,
86,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.13,128,"[0.7088, 0.7842]","[None, None]",2006,0,,
87,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,5,20.67,320,"[0.6734, 0.811, 0.8615, 0.8839, 0.8801]","[None, None, None, None, None]",2007,0,,
88,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.5863],[None],2008,0,,
89,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.21,128,"[0.6986, 0.7875]","[None, None]",2009,0,,
90,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.61,64,[0.7032],[None],2010,0,,
91,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,[0.7298],[None],2011,0,,
92,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.06,128,"[0.6762, 0.7913]","[None, None]",2012,0,,
93,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.03,128,"[0.7215, 0.7894]","[None, None]",2013,0,,
94,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.06,128,"[0.7266, 0.7667]","[None, None]",2014,0,,
95,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,3,11.27,192,"[0.7183, 0.7979, 0.8604]","[None, None, None]",2015,0,,
96,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,3,11.23,192,"[0.6613, 0.7769, 0.8747]","[None, None, None]",2016,0,,
97,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.1,128,"[0.7391, 0.8069]","[None, None]",2017,0,,
98,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.14,128,"[0.6592, 0.8009]","[None, None]",2018,0,,
99,64,False,False,1e-05,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.52,64,[0.6808],[None],2019,0,,
100,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,[0.6977],[None],2000,0,,
101,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.52,64,[0.5826],[None],2001,0,,
102,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.54,64,[0.695],[None],2002,0,,
103,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.33,128,"[0.6664, 0.6943]","[None, None]",2003,0,,
104,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.55,64,[0.7097],[None],2004,0,,
105,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.57,64,[0.6643],[None],2005,0,,
106,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,[0.6487],[None],2006,0,,
107,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,[0.6077],[None],2007,0,,
108,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,[0.4084],[None],2008,0,,
109,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.6435],[None],2009,0,,
110,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,4.37,64,[0.6674],[None],2010,0,,
111,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.653],[None],2011,0,,
112,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.5891],[None],2012,0,,
113,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.28,128,"[0.6902, 0.7019]","[None, None]",2013,0,,
114,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.57,64,[0.6797],[None],2014,0,,
115,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,4,15.12,256,"[0.6539, 0.6277, 0.6571, 0.6561]","[None, None, None, None]",2015,0,,
116,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.11,128,"[0.6079, 0.5808]","[None, None]",2016,0,,
117,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,[0.716],[None],2017,0,,
118,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.05,128,"[0.5947, 0.6245]","[None, None]",2018,0,,
119,64,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.5953],[None],2019,0,,
120,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.39,128,"[0.8061, 0.794]","[None, None]",2000,0,,
121,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.49,64,[0.6187],[None],2001,0,,
122,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.46,64,[0.7265],[None],2002,0,,
123,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,3,10.96,192,"[0.7387, 0.714, 0.7414]","[None, None, None]",2003,0,,
124,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,19.44,320,"[0.7266, 0.8766, 0.8689, 0.8723, 0.8424]","[None, None, None, None, None]",2004,0,,
125,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,3,10.86,192,"[0.7307, 0.838, 0.8452]","[None, None, None]",2005,0,,
126,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.03,128,"[0.7826, 0.8108]","[None, None]",2006,0,,
127,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,5,19.99,320,"[0.6986, 0.8035, 0.8328, 0.8388, 0.8566]","[None, None, None, None, None]",2007,0,,
128,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,[0.5807],[None],2008,0,,
129,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,[0.7549],[None],2009,0,,
130,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.54,64,[0.7121],[None],2010,0,,
131,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,[0.7706],[None],2011,0,,
132,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.13,128,"[0.732, 0.8318]","[None, None]",2012,0,,
133,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,6,25.36,384,"[0.7362, 0.7906, 0.828, 0.8481, 0.8479, 0.7961]","[None, None, None, None, None, None]",2013,0,,
134,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,3,11.17,192,"[0.7084, 0.84, 0.8615]","[None, None, None]",2014,0,,
135,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,3,10.95,192,"[0.718, 0.8037, 0.8307]","[None, None, None]",2015,0,,
136,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,3,11.96,192,"[0.6799, 0.7797, 0.8486]","[None, None, None]",2016,0,,
137,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.92,128,"[0.7387, 0.8392]","[None, None]",2017,0,,
138,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,8.29,128,"[0.7401, 0.8629]","[None, None]",2018,0,,
139,64,False,False,1e-06,0.01,"(0.4, 0.3, 0.3)",64,4,0,2,7.35,128,"[0.657, 0.842]","[None, None]",2019,0,,
140,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.65,128,"[0.7496, 0.7937]","[None, None]",2000,0,,
141,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,[0.6013],[None],2001,0,,
142,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.62,64,[0.7026],[None],2002,0,,
143,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.47,128,"[0.7035, 0.7618]","[None, None]",2003,0,,
144,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.44,128,"[0.7516, 0.8322]","[None, None]",2004,0,,
145,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,3,11.22,192,"[0.6702, 0.7912, 0.8605]","[None, None, None]",2005,0,,
146,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.7021],[None],2006,0,,
147,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,5,19.46,320,"[0.6576, 0.8184, 0.8395, 0.8684, 0.8768]","[None, None, None, None, None]",2007,0,,
148,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.5839],[None],2008,0,,
149,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.13,128,"[0.6983, 0.8016]","[None, None]",2009,0,,
150,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.02,128,"[0.7021, 0.8101]","[None, None]",2010,0,,
151,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.7333],[None],2011,0,,
152,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.22,128,"[0.6793, 0.805]","[None, None]",2012,0,,
153,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,3,11.2,192,"[0.7216, 0.7682, 0.814]","[None, None, None]",2013,0,,
154,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.13,128,"[0.7124, 0.7735]","[None, None]",2014,0,,
155,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.15,128,"[0.7084, 0.8009]","[None, None]",2015,0,,
156,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,3,11.22,192,"[0.6559, 0.8082, 0.8625]","[None, None, None]",2016,0,,
157,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.06,128,"[0.7322, 0.7984]","[None, None]",2017,0,,
158,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,2,7.05,128,"[0.6617, 0.8029]","[None, None]",2018,0,,
159,64,False,False,1e-06,0.001,"(0.4, 0.3, 0.3)",64,4,0,1,3.54,64,[0.6669],[None],2019,0,,
160,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.63,64,[0.7073],[None],2000,0,,
161,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.57,64,[0.5621],[None],2001,0,,
162,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.6895],[None],2002,0,,
163,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,"[0.6329, 0.649]","[None, None]",2003,0,,
164,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,[0.7054],[None],2004,0,,
165,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.03,128,"[0.6301, 0.6222]","[None, None]",2005,0,,
166,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.6429],[None],2006,0,,
167,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,4,15.59,256,"[0.6078, 0.6672, 0.5776, 0.6081]","[None, None, None, None]",2007,0,,
168,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.49,64,[0.4306],[None],2008,0,,
169,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.35,128,"[0.6361, 0.5989]","[None, None]",2009,0,,
170,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.6654],[None],2010,0,,
171,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.43,64,[0.6299],[None],2011,0,,
172,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.1,128,"[0.5774, 0.6557]","[None, None]",2012,0,,
173,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.07,128,"[0.6777, 0.6756]","[None, None]",2013,0,,
174,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,4,15.6,256,"[0.6734, 0.5252, 0.41, 0.4296]","[None, None, None, None]",2014,0,,
175,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.15,128,"[0.6501, 0.6504]","[None, None]",2015,0,,
176,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.19,128,"[0.5784, 0.5535]","[None, None]",2016,0,,
177,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.6893],[None],2017,0,,
178,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.02,128,"[0.5779, 0.6134]","[None, None]",2018,0,,
179,64,False,False,1e-06,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.36,64,[0.5999],[None],2019,0,,
180,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.9,64,[0.6047],[None],2010,100,0.0,
181,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.43,64,[0.6328],[None],2011,100,0.0,
182,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.19,128,"[0.5304, 0.4051]","[None, None]",2012,100,0.0,
183,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.6419],[None],2013,100,0.0,
184,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.6418],[None],2014,100,0.0,
185,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.32,128,"[0.6078, 0.4461]","[None, None]",2015,100,0.0,
186,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,3,11.24,192,"[0.5591, 0.3236, 0.1883]","[None, None, None]",2016,100,0.0,
187,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.6676],[None],2017,100,0.0,
188,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.17,128,"[0.5633, 0.4257]","[None, None]",2018,100,1.0,
189,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.5854],[None],2019,100,0.0,
190,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.41,64,[0.6092],[None],2010,200,0.0,
191,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.6301],[None],2011,200,0.0,
192,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.12,128,"[0.5278, 0.4433]","[None, None]",2012,200,1.0,
193,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.11,128,"[0.6357, 0.3702]","[None, None]",2013,200,0.0,
194,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.49,64,[0.6419],[None],2014,200,0.0,
195,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,3,11.01,192,"[0.6095, 0.4503, 0.42]","[None, None, None]",2015,200,1.0,
196,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.07,128,"[0.5551, 0.3795]","[None, None]",2016,200,0.0,
197,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.6697],[None],2017,200,0.0,
198,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,2,7.33,128,"[0.5625, 0.4166]","[None, None]",2018,200,1.0,
199,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.5933],[None],2019,200,0.0,
200,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.45,64,[0.7098],[None],2000,400,0.0,
201,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.45,64,[0.6351],[None],2001,400,0.0,
202,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.62,64,[0.6836],[None],2002,400,1.0,
203,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.28,128,"[0.6855, 0.6486]","[None, None]",2003,400,1.0,
204,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.7,64,[0.7418],[None],2004,400,0.0,
205,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,[0.7183],[None],2005,400,0.0,
206,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,[0.6843],[None],2006,400,0.0,
207,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.61,64,[0.6382],[None],2007,400,0.0,
208,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,[0.5415],[None],2008,400,1.0,
209,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,[0.6798],[None],2009,400,0.0,
210,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.37,64,[0.701],[None],2010,400,0.0,
211,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.41,64,[0.6966],[None],2011,400,0.0,
212,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,3,10.92,192,"[0.6077, 0.641, 0.5568]","[None, None, None]",2012,400,0.0,
213,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.81,128,"[0.7232, 0.6576]","[None, None]",2013,400,0.0,
214,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,8.71,128,"[0.6919, 0.6265]","[None, None]",2014,400,1.0,
215,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,3,12.06,192,"[0.6806, 0.5943, 0.5455]","[None, None, None]",2015,400,0.0,
216,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.84,128,"[0.6257, 0.4809]","[None, None]",2016,400,0.0,
217,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,[0.7375],[None],2017,400,0.0,
218,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,8.46,128,"[0.6244, 0.5701]","[None, None]",2018,400,1.0,
219,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.86,64,[0.6388],[None],2019,400,0.0,
220,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.76,64,[0.7091],[None],2000,500,0.0,
221,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.6302],[None],2001,500,0.0,
222,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.73,64,[0.6802],[None],2002,500,1.0,
223,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,8.36,128,"[0.6844, 0.6266]","[None, None]",2003,500,1.0,
224,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,8.82,128,"[0.7388, 0.6478]","[None, None]",2004,500,1.0,
225,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,[0.7189],[None],2005,500,0.0,
226,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,[0.6873],[None],2006,500,0.0,
227,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,[0.6363],[None],2007,500,0.0,
228,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.41,64,[0.5433],[None],2008,500,1.0,
229,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.681],[None],2009,500,0.0,
230,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.41,64,[0.7001],[None],2010,500,0.0,
231,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.41,64,[0.6959],[None],2011,500,0.0,
232,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,3,11.14,192,"[0.6054, 0.6181, 0.5365]","[None, None, None]",2012,500,0.0,
233,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.16,128,"[0.7205, 0.6738]","[None, None]",2013,500,0.0,
234,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.07,128,"[0.6866, 0.6514]","[None, None]",2014,500,1.0,
235,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,4,15.44,256,"[0.6785, 0.602, 0.5846, 0.5291]","[None, None, None, None]",2015,500,0.0,
236,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.17,128,"[0.6228, 0.4853]","[None, None]",2016,500,0.0,
237,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.49,64,[0.734],[None],2017,500,0.0,
238,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,2,7.07,128,"[0.624, 0.5617]","[None, None]",2018,500,1.0,
239,64,False,False,0.0001,0.0001,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,[0.6418],[None],2019,500,0.0,
240,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,[0.6047],[None],2010,100,0.0,
241,64,False,False,0.0001,1e-05,"(0.4, 0.3, 0.3)",64,4,0,1,3.59,64,[0.6328],[None],2011,100,0.0,
