,measure_size,encoder_freeze,scratch,weights,uncertainty_topk,grad_num,rand_num,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed,lambda_infonce,tau,tau_c,beta,gamma,noise_std,lambda_reg,feature_predictor_lr,epochs
17521,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,100,3.0,0.3,3,144,0.0,10.29,"[0.5931, 0.5862, 0.4749]","[None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
17522,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,100,3.0,0.3,3,144,0.0,10.3,"[0.5111, 0.6507, 0.5948]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
17523,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,100,3.0,0.3,1,48,0.0,3.27,[0.5193],[None],2018,0.0,0.0,,0.01,0.01,0.001,,,
17524,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,100,3.0,0.3,3,144,0.0,10.29,"[0.4845, 0.6299, 0.6437]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
17525,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.67,"[0.6246, 0.7165, 0.7234, 0.6988]","[None, None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
17526,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.82,"[0.4819, 0.6168, 0.6019, 0.6454]","[None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
17527,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.9,"[0.6262, 0.6557, 0.6617, 0.7187]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
17528,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.97,"[0.5532, 0.5536, 0.5798, 0.605]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
17529,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.68,"[0.4902, 0.587]","[None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
17530,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.48,"[0.5642, 0.4994]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
17531,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.83,"[0.55, 0.5504, 0.5975, 0.6238, 0.5915]","[None, None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
17532,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.97,"[0.5396, 0.6013, 0.6097, 0.616]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
17533,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,6,288,0.0,21.28,"[0.3284, 0.5924, 0.6359, 0.6457, 0.6786, 0.6668]","[None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
17534,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.22,"[0.5943, 0.5835, 0.6227, 0.6602, 0.6722]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
17535,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.97,"[0.6129, 0.643, 0.6711, 0.6462]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
17536,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.98,"[0.625, 0.6352, 0.5748]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
17537,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.72,"[0.5494, 0.6177]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
17538,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.01,"[0.52, 0.6283, 0.6956]","[None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
17539,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.97,"[0.5115, 0.5421, 0.583]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
17540,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,1,48,0.0,3.17,[0.5707],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
17541,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.97,"[0.6156, 0.645, 0.6039]","[None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
17542,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.97,"[0.5171, 0.662, 0.6811]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
17543,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.5,"[0.5129, 0.5928]","[None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
17544,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.02,"[0.4637, 0.6268, 0.6719]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
17545,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.99,"[0.6246, 0.7165, 0.7234, 0.6988]","[None, None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
17546,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.84,"[0.4819, 0.6168, 0.6019, 0.6454]","[None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
17547,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,14.0,"[0.6262, 0.6557, 0.6617, 0.7187]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
17548,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.72,"[0.5532, 0.5536, 0.5798, 0.605]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
17549,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.81,"[0.4902, 0.587]","[None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
17550,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.72,"[0.5642, 0.4994]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
17551,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.55,"[0.55, 0.5504, 0.5975, 0.6238, 0.5915]","[None, None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
17552,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.81,"[0.5396, 0.6013, 0.6097, 0.616]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
17553,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,6,288,0.0,21.63,"[0.3284, 0.5924, 0.6359, 0.6457, 0.6786, 0.6668]","[None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
17554,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.57,"[0.5943, 0.5835, 0.6227, 0.6602, 0.6722]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
17555,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.55,"[0.6129, 0.643, 0.6711, 0.6462]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
17556,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.16,"[0.625, 0.6352, 0.5748]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
17557,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.72,"[0.5494, 0.6177]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
17558,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.2,"[0.52, 0.6283, 0.6956]","[None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
17559,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.33,"[0.5115, 0.5421, 0.583]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
17560,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,1,48,0.0,3.29,[0.5707],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
17561,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.21,"[0.6156, 0.645, 0.6039]","[None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
17562,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.09,"[0.5171, 0.662, 0.6811]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
17563,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.73,"[0.5129, 0.5928]","[None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
17564,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.31,"[0.4637, 0.6268, 0.6719]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
17565,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.02,"[0.6261, 0.6743, 0.6524]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
17566,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.57,"[0.4658, 0.612, 0.6117, 0.6518, 0.6849]","[None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
17567,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.47,"[0.6345, 0.6449]","[None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
17568,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.5,"[0.5393, 0.5698, 0.5242, 0.5828]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
17569,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.3,"[0.5052, 0.531, 0.5915, 0.5808, 0.6569]","[None, None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
17570,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.5,"[0.5359, 0.5466]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
17571,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.61,"[0.5542, 0.5302, 0.6004, 0.6055]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
17572,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.32,"[0.5287, 0.6149, 0.6102, 0.6168, 0.4917]","[None, None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
17573,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.3,"[0.3142, 0.5525, 0.5586, 0.5336, 0.5921]","[None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
17574,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.89,"[0.5802, 0.615, 0.599, 0.6277, 0.6244]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
17575,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.99,"[0.6003, 0.6057, 0.5867, 0.5544]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
17576,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.98,"[0.6094, 0.5668, 0.5368, 0.603]","[None, None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
17577,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.37,"[0.5469, 0.5755, 0.6017]","[None, None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
17578,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.99,"[0.5211, 0.6012, 0.6481, 0.6513]","[None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
17579,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.31,"[0.5154, 0.5494, 0.5225]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
17580,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,1,48,0.0,3.28,[0.5773],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
17581,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.15,"[0.6156, 0.6075, 0.5378]","[None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
17582,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.93,"[0.5122, 0.6599, 0.676]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
17583,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.79,"[0.5116, 0.5405, 0.609, 0.6476]","[None, None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
17584,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.96,"[0.4649, 0.6288, 0.6488]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
17585,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.93,"[0.6261, 0.6743, 0.6524]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
17586,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.68,"[0.4658, 0.612, 0.6117, 0.6518, 0.6849]","[None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
17587,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.72,"[0.6345, 0.6449]","[None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
17588,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,14.0,"[0.5393, 0.5698, 0.5242, 0.5828]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
17589,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.88,"[0.5052, 0.531, 0.5915, 0.5808, 0.6569]","[None, None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
17590,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.48,"[0.5359, 0.5466]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
17591,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.58,"[0.5542, 0.5302, 0.6004, 0.6055]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
17592,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.91,"[0.5287, 0.6149, 0.6102, 0.6168, 0.4917]","[None, None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
17593,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.93,"[0.3142, 0.5525, 0.5586, 0.5336, 0.5921]","[None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
17594,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.89,"[0.5802, 0.615, 0.599, 0.6277, 0.6244]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
17595,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.97,"[0.6003, 0.6057, 0.5867, 0.5544]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
17596,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.99,"[0.6094, 0.5668, 0.5368, 0.603]","[None, None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
17597,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.31,"[0.5469, 0.5755, 0.6017]","[None, None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
17598,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.74,"[0.5211, 0.6012, 0.6481, 0.6513]","[None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
17599,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.05,"[0.5154, 0.5494, 0.5225]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
17600,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,1,48,0.0,3.28,[0.5773],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
17601,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.16,"[0.6156, 0.6075, 0.5378]","[None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
17602,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.94,"[0.5122, 0.6599, 0.676]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
17603,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.94,"[0.5116, 0.5405, 0.609, 0.6476]","[None, None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
17604,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.32,"[0.4649, 0.6288, 0.6488]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
17605,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.3,"[0.6158, 0.658, 0.5999]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
17606,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,14.04,"[0.4603, 0.6152, 0.5715, 0.5819]","[None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
17607,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.76,"[0.6356, 0.6247]","[None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
17608,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.25,"[0.5195, 0.5358, 0.4832]","[None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
17609,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.56,"[0.5135, 0.5259, 0.5306, 0.5283, 0.5845]","[None, None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
17610,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.49,"[0.5115, 0.4962]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
17611,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.67,"[0.5509, 0.5293, 0.5637, 0.564]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
17612,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.87,"[0.5095, 0.5582, 0.5771, 0.57, 0.5159]","[None, None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
17613,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.79,"[0.2948, 0.5287, 0.5385, 0.5799, 0.5453]","[None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
17614,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.61,"[0.5655, 0.548, 0.5278, 0.6413, 0.6205]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
17615,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.7,"[0.587, 0.5735, 0.5543, 0.4883]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
17616,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,9.97,"[0.5868, 0.5045, 0.5472]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
17617,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.61,"[0.5393, 0.5645]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
17618,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.14,"[0.5172, 0.5979, 0.6078]","[None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
17619,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.31,"[0.5115, 0.5211, 0.5241]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
17620,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,1,48,0.0,3.3,[0.5768],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
17621,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,14.1,"[0.6059, 0.5768, 0.4648, 0.4231]","[None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
17622,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,14.01,"[0.5083, 0.6361, 0.6473, 0.6708]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
17623,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.72,"[0.514, 0.5642]","[None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
17624,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.31,"[0.4708, 0.5837, 0.615]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
17625,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.31,"[0.6158, 0.658, 0.5999]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
17626,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.98,"[0.4603, 0.6152, 0.5715, 0.5819]","[None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
17627,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.72,"[0.6356, 0.6247]","[None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
17628,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,3,144,0.0,10.18,"[0.5195, 0.5358, 0.4832]","[None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
17629,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.91,"[0.5135, 0.5259, 0.5306, 0.5283, 0.5845]","[None, None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
17630,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,2,96,0.0,6.65,"[0.5115, 0.4962]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
17631,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,4,192,0.0,13.5,"[0.5509, 0.5293, 0.5637, 0.564]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
17632,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.8,"[0.5095, 0.5582, 0.5771, 0.57, 0.5159]","[None, None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
17633,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.93,"[0.2948, 0.5287, 0.5385, 0.5799, 0.5453]","[None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
17634,48,False,False,"(0.4, 0.3, 0.3)",,4,0,1e-05,0.0001,200,3.0,0.3,5,240,0.0,17.95,"[0.5655, 0.548, 0.5278, 0.6413, 0.6205]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
